text1,text2,ZS response,final_val
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.",Consenting because of financial considerations should not be seen as a compromised form of consent. When people work or purchase items they are consenting to perform an activity for money.,Divergent,Divergent
The vast majority of those who have participated in medical trials state the financial rewards as the main incentive to do so.,An interest in the financial rewards for participation in drug trials does not mean that the participants in question are actually in urgent need of this money. It might simply be a more convenient source of income than the alternatives.,Not Divergent,Not Divergent
"Presumably, there would be exceptions for people for whom this would be a significant impediment, just like there is for jury duty or military service.","For example, some medical trials can require that people live under supervision for days, weeks or even months, taking them away from families, jobs, and plans.",Not Divergent,Not Divergent
There is a high degree of risk in medical trials. People cannot fully consent to these dangers because they have an optimism bias that leads them to systemically underestimate risks.,"Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Not Divergent,Not Divergent
"Current volunteers might superficially consent but in fact they are forced to partake by urgent reasons, e.g. their financial situation.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Not Divergent,Not Divergent
"Drugs that make it to the last-stage of medical trials have been tested for years, and are safe to be tested on humans.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Not Divergent,Not Divergent
"Like citizens are liable to military service, they can be randomly chosen to serve their nation by partaking in medical trials.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Divergent,Divergent
This is a reason to ensure that participants in human trials do not risk any long-term or permanent side-effects from the drugs. This is especially true as it is immoral to measure the worth of someone's life based on age or current life situation.,"Potential dangers should not be equally distributed across all of society, as many people have more to lose than others. In particular, young people have to live with any side effects for a much longer time than the old.",Not Divergent,Not Divergent
This is a reason to ensure that participants in human trials do not risk any long-term or permanent side-effects from the drugs. This is especially true as it is immoral to measure the worth of someone's life based on age or current life situation.,Some amount of risk is inherent in trials - and even in the taking of approved drugs - so it is impossible to ensure that participants will not risk serious side effects.,Divergent,Divergent
"Under voluntary participation, young people are overrepresented, so in fact random mandatory participation would alleviate this problem by reducing the number of young people vulnerable to longterm side effects.","Potential dangers should not be equally distributed across all of society, as many people have more to lose than others. In particular, young people have to live with any side effects for a much longer time than the old.",Divergent,Divergent
This would only happen if the medical professionals are either corrupt or opposed to the policy.,"As a result, doctors and other medical professionals would be incentivized to not report the conditions of patients to the authorities in charge in exchange for bribes or out of a sense of moral duty.",Not Divergent,Not Divergent
This would only happen if the medical professionals are either corrupt or opposed to the policy.,Many doctors plausibly would be opposed to the policy.,Not Divergent,Not Divergent
Any reasonable person would understand that they'd face a larger health risk by not revealing their condition and going untreated than by risking the possible side effects of a drug test that could cure them.,Citizens would have an interest in hiding their medical conditions in order to not be identified when people are being selected for a trial.,Divergent,Divergent
Any reasonable person would understand that they'd face a larger health risk by not revealing their condition and going untreated than by risking the possible side effects of a drug test that could cure them.,"Many people are irrationally afraid of mysterious medical procedures, a fear which would be far more intense if the procedure was experimental. In many cases, this might be sufficient to cause someone to conceal a medical condition by leaving it untreated.",Not Divergent,Not Divergent
Any reasonable person would understand that they'd face a larger health risk by not revealing their condition and going untreated than by risking the possible side effects of a drug test that could cure them.,"Many conditions do not pose a significant health risk but are merely inconvenient, from migraines to erectile dysfunction. Patients who want to avoid being added to the pool of those with the condition in question might choose a life with this inconvenience over seeking help.",Divergent,Divergent
"On the contrary, this might also give an incentive to citizens to share their medical conditions, as they could expect to be selected for a treatment that benefits them.",Citizens would have an interest in hiding their medical conditions in order to not be identified when people are being selected for a trial.,Divergent,Divergent
"On the contrary, this might also give an incentive to citizens to share their medical conditions, as they could expect to be selected for a treatment that benefits them.","Patients who would like to receive experimental treatments would likely have already volunteered for trials under the status quo, so this will not add any extra incentive to report their condition.",Divergent,Divergent
"On the contrary, this might also give an incentive to citizens to share their medical conditions, as they could expect to be selected for a treatment that benefits them.",Patients who want a cure for a condition generally report it to doctors anyway.,Not Divergent,Not Divergent
Not everyone who thinks about volunteering ends up doing so. Having a national obligation would create trust and the willingness to participate.,"Patients who would like to receive experimental treatments would likely have already volunteered for trials under the status quo, so this will not add any extra incentive to report their condition.",Divergent,Divergent
"In the status quo, volunteers oftentimes have to find out about suitable trials and apply for them on their own. A lack of knowledge about available trials therefore prevents people from signing up, which would not happen under the policy proposed here due to centralized allocation.","Patients who would like to receive experimental treatments would likely have already volunteered for trials under the status quo, so this will not add any extra incentive to report their condition.",Divergent,Divergent
"In order to hide their condition they would either have to convince their doctor to not report once they've been diagnosed, break into the hospital and delete their medical records or stop going to the hospital when they get ill. All of these seem highly unlikely.",Citizens would have an interest in hiding their medical conditions in order to not be identified when people are being selected for a trial.,Not Divergent,Not Divergent
"In order to hide their condition they would either have to convince their doctor to not report once they've been diagnosed, break into the hospital and delete their medical records or stop going to the hospital when they get ill. All of these seem highly unlikely.","While this may be true, citizens might actually be encouraged to not even seek help for their conditions if they have to assume that this could get them added to a pool of trial participants.",Divergent,Divergent
"In order to hide their condition they would either have to convince their doctor to not report once they've been diagnosed, break into the hospital and delete their medical records or stop going to the hospital when they get ill. All of these seem highly unlikely.","If people don’t want to share their data, there would be a way. People with enough money could schedule their medical appointments in other countries or bribe private doctors.",Divergent,Divergent
"That would be incredibly expensive, and it is unlikely that most would be able to afford this.","If people don’t want to share their data, there would be a way. People with enough money could schedule their medical appointments in other countries or bribe private doctors.",Divergent,Divergent
The minuscule probability of being selected for and harmed by a medical trial is simply incomparable to the Vietnam draft. The probability is so small that it would not cause anyone to leave the country.,"Just as some people in the US fled to Canada or elsewhere to avoid the Vietnam draft, some people would leave the country rather than risk their life or health as experimental subjects.",Divergent,Divergent
The minuscule probability of being selected for and harmed by a medical trial is simply incomparable to the Vietnam draft. The probability is so small that it would not cause anyone to leave the country.,"People with rare conditions or a rare combination of conditions might be pretty likely to be selected, as the pool of potential trial participants is relatively small.",Divergent,Divergent
The minuscule probability of being selected for and harmed by a medical trial is simply incomparable to the Vietnam draft. The probability is so small that it would not cause anyone to leave the country.,"While it seems unlikely that many people would leave the country simply because mandatory trials were implemented, there's a higher chance that individuals who have been selected would leave rather than be forced to take a drug (especially one that hasn't been approved).",Not Divergent,Not Divergent
The minuscule probability of being selected for and harmed by a medical trial is simply incomparable to the Vietnam draft. The probability is so small that it would not cause anyone to leave the country.,"The chance of getting selected for a medical trial would be about as high as was the chance of being drafted for the Vietnam War. Every year, about 7.7% of America's adult population (Shamoo, p. 207) participate as subjects in human research. The share of eligible men drafted during the Vietnam War stood at 8.3% (Rostker, p. 45).",Divergent,Divergent
"As stated in the topology, the pool of individuals would be entirely comprised of people with the disease in question. Therefore, their lives and health are already compromised. The risk of further injury or quicker death would be weighed by probability of success of each drug or treatment.","Just as some people in the US fled to Canada or elsewhere to avoid the Vietnam draft, some people would leave the country rather than risk their life or health as experimental subjects.",Divergent,Divergent
The fact that perverse incentives may arise isn't by itself a sufficient reason to oppose a policy.,This policy would create perverse incentives for people.,Not Divergent,Not Divergent
The fact that perverse incentives may arise isn't by itself a sufficient reason to oppose a policy.,"If the perverse incentives cause concrete harm to a particular country (for example, by causing people to leave) or harm individuals (by causing them to conceal medical conditions) then that certainly provides a consideration against implementation of the policy.",Not Divergent,Not Divergent
"Distrust of the government can also result from inadequate provision of healthcare. Insofar as this policy improves the process of drug production and therefore makes drugs more effective and accessible and people's healthcare experiences better, it can indirectly increase trust in the state.","Policies that the people find invasive and/or unfair will generate distrust, which leads to a perception that the government is abusive and/or incompetent.",Not Divergent,Not Divergent
"Distrust of the government can also result from inadequate provision of healthcare. Insofar as this policy improves the process of drug production and therefore makes drugs more effective and accessible and people's healthcare experiences better, it can indirectly increase trust in the state.","Even if the policy proves effective, the benefits would neither have effects nor be visible in the short run.",Divergent,Divergent
"The majority of people would not be directly affected by this policy, but they would be exposed to positive media coverage of instances where the policy produce benefits. As such, their perception of the policy would be positive overall.","Even if the policy proves effective, the benefits would neither have effects nor be visible in the short run.",Divergent,Divergent
"The majority of people would not be directly affected by this policy, but they would be exposed to positive media coverage of instances where the policy produce benefits. As such, their perception of the policy would be positive overall.","Alternatively, they could hear occasional horror stories of accidents in clinical trials and thus come to oppose the policy.",Divergent,Divergent
"If people become more exposed to details about medical trials, and therefore come to realize that they are in fact quite safe and efficient, it is unlikely that there will be substantial anger regarding this policy.","Policies that the people find invasive and/or unfair will generate distrust, which leads to a perception that the government is abusive and/or incompetent.",Divergent,Divergent
"If people become more exposed to details about medical trials, and therefore come to realize that they are in fact quite safe and efficient, it is unlikely that there will be substantial anger regarding this policy.",Clinical trials are dangerous.,Divergent,Divergent
"If people become more exposed to details about medical trials, and therefore come to realize that they are in fact quite safe and efficient, it is unlikely that there will be substantial anger regarding this policy.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Divergent,Divergent
"If people become more exposed to details about medical trials, and therefore come to realize that they are in fact quite safe and efficient, it is unlikely that there will be substantial anger regarding this policy.","Public opposition to the policy might be based not only on the potential harm that medical trials pose, but also on moral issues such as the extent of the state's authority and the inconveniences that the policy imposes on trial participants.",Divergent,Divergent
"It is unclear why, simply because people believe the government has acted badly in one specific area, they will come to generally distrust all government services.","Policies that the people find invasive and/or unfair will generate distrust, which leads to a perception that the government is abusive and/or incompetent.",Not Divergent,Not Divergent
"If people are taught to understand the necessity and the benefits of this policy, they are likely to support it.",It is important that the state can justify overriding fundamental rights and freedoms in an acceptable way to the public. People are unlikely to accept the justification for the removal of consent through this policy.,Divergent,Divergent
"If people are taught to understand the necessity and the benefits of this policy, they are likely to support it.",People generally have a strong disposition towards opposing policies that create perceived rights violations even if they generate utilitarian benefits. This means that rationally illustrating the potential benefits of the policy is unlikely to override people's intuitive opposition to it.,Divergent,Divergent
"It is difficult to see how a violation of informed consent on a large-scale, institutional level affects the behavior of doctors and patients in individual interactions.","The requirement of informed consent often forces doctors to go against the course of action they believe is best for the patient. As such, the temptation for doctors to violate the principle is high, and they may begin doing so if we start justifying exceptions.",Not Divergent,Not Divergent
"It is difficult to see how a violation of informed consent on a large-scale, institutional level affects the behavior of doctors and patients in individual interactions.",The behavior of doctors in individual cases is influenced by their commitment to a broad medical practice of prioritizing informed consent above all else. Violating that broad practice on an institutional level would destroy its sanctity.,Not Divergent,Not Divergent
"It is difficult to see how a violation of informed consent on a large-scale, institutional level affects the behavior of doctors and patients in individual interactions.","When a policy is seen as violable in general - and, indeed, on a widespread scale - it is easier for individual doctors interacting with it to also see the cases they come across as justifying exceptions.",Not Divergent,Not Divergent
"If this policy is seen as originating from the government, rather than health institutions themselves, there is no reason why individuals should come to distrust their individual health providers.","When citizens are interacting with the research institutions and healthcare industry as a result of this policy, it is those institutions that they will see as the face of it.",Not Divergent,Not Divergent
"It is difficult to see how a violation of informed consent on a large-scale, institutional level affects the behavior of doctors and patients in individual interactions.",Informed consent is vital for building bonds of trust between patients and the medical system. Consistent violations of informed consent through implementation of this policy could shatter those bonds of trust.,Not Divergent,Not Divergent
"If the policy improves the process of creation of new drugs, and thus indirectly improves the quality of medical care, trust and positive engagement with the medical system can increase.",Informed consent is vital for building bonds of trust between patients and the medical system. Consistent violations of informed consent through implementation of this policy could shatter those bonds of trust.,Divergent,Divergent
"If the policy improves the process of creation of new drugs, and thus indirectly improves the quality of medical care, trust and positive engagement with the medical system can increase.","Only about one in ten drugs that is being tested in trials ever receives FDA approval. Even if the policy would make drug trials more effective, many of them would have no publicly visible benefit.",Divergent,Divergent
"Informed consent is valid for clinical practices where it guides the interaction of individuals. It makes less sense to apply this standard to wide-scale health policy, where individual choices are often overridden for the greater good.","Informed consent is a foundational concept in medical ethics, and its status as an absolute principle needs to be guarded unconditionally.",Divergent,Divergent
Mandatory participation in drug tests would improve the quality and utility of medical trials.,"In this case, the state is removing citizens' autonomy over their own body while unable to guarantee that it will provide any clear benefits to society. This is therefore unfair.",Divergent,Divergent
The system could be set up to excuse people based on pre-existing cultural and/or religious beliefs on a case-by-case basis.,Cultural and/or religious views and beliefs may be disregarded in order for individuals to participate.,Divergent,Divergent
The system could be set up to excuse people based on pre-existing cultural and/or religious beliefs on a case-by-case basis.,"This risks allowing too many people to use this excuse to avoid the trial. Suppose we were to grant exceptions to vegans - anyone could pretend to be a principled vegan. This would then defeat the purpose of the policy, as the only subjects would be people already willing to undergo the trial.",Divergent,Divergent
The system could be set up to excuse people based on pre-existing cultural and/or religious beliefs on a case-by-case basis.,"Insofar as religious or moral exemptions are correlated with certain social characteristics which may be medically relevant, allowing exemptions would drastically reduce the benefits of having more representative samples of the population.",Divergent,Divergent
The system could be set up to excuse people based on pre-existing cultural and/or religious beliefs on a case-by-case basis.,It is unclear why these beliefs should be considered to be legitimate justifications against being forced to take drugs when other concerns aren't.,Divergent,Divergent
"Our sense of moral outrage at these examples is likely much exacerbated by the horrible and invasive nature of the procedures, so we should not take this outrage as indicative that violations of consent are, in general, abhorrent (though that may still be true).","Forced drugging and medical experimentation is a hallmark of dictatorships, including the Soviet Union, Nazi Germany, and Imperial Japan.",Divergent,Divergent
"Humans have not only rights, but also duties. The mandatory participation in medical trials that benefit the whole society should be one of these duties.",Forcing people to take drugs is a violation of human rights and civil liberties.,Divergent,Divergent
"Humans have not only rights, but also duties. The mandatory participation in medical trials that benefit the whole society should be one of these duties.","Justifying the violation of a certain right through invocation of the utilitarian ""greater good"" makes the entire enterprise of human rights nonsensical. The precise nature of rights is that they protect individuals against being used for the benefit of the wider population, and rights against intrusive medical treatment are some of the strongest rights we recognise.",Divergent,Divergent
"Humans have not only rights, but also duties. The mandatory participation in medical trials that benefit the whole society should be one of these duties.","Even if we concede that the state can justifiably demand of individuals that they make sacrifices for the greater good, it doesn't seem like this is the precise sacrifice it should be asking for, as asking for other sacrifices instead could create far more benefit.",Divergent,Divergent
Duties that require individual sacrifice for the greater good are well-established.,"But ultimately limited. The concept of government infringing upon an individual's right to wellbeing is totalitarian, if not dystopian, in nature.",Divergent,Divergent
"Some countries and regions made vaccinations for children compulsory. According to one study, the vaccination of one American birth cohort will prevent some 42,000 deaths and save society around $69 billion.",This involves little to no individual sacrifice.,Not Divergent,Not Divergent
"The existence of taxation, which technically violates property rights, does not necessitate that we get rid of the idea of human rights in general. In limited circumstances, we can create clearly defined justifiable violations of rights.","Justifying the violation of a certain right through invocation of the utilitarian ""greater good"" makes the entire enterprise of human rights nonsensical. The precise nature of rights is that they protect individuals against being used for the benefit of the wider population, and rights against intrusive medical treatment are some of the strongest rights we recognise.",Divergent,Divergent
"The existence of taxation, which technically violates property rights, does not necessitate that we get rid of the idea of human rights in general. In limited circumstances, we can create clearly defined justifiable violations of rights.","Arguably, property rights are socially constructed and therefore violations of them are more readily acceptable, whilst the right against forced medical intervention is natural and therefore absolute.",Divergent,Divergent
"The existence of taxation, which technically violates property rights, does not necessitate that we get rid of the idea of human rights in general. In limited circumstances, we can create clearly defined justifiable violations of rights.","The freedom from arbitrary deprivation of liberty and the prohibition of torture and ill-treatment are higher goods than property rights. These are non-derogable rights that, even in a state of emergency, cannot be suspended.",Not Divergent,Not Divergent
Drugs for diseases such as cancer or Alzheimer's would have a massively positive impact that no other form of individual sacrifice but participation in trials can deliver.,"Even if we concede that the state can justifiably demand of individuals that they make sacrifices for the greater good, it doesn't seem like this is the precise sacrifice it should be asking for, as asking for other sacrifices instead could create far more benefit.",Divergent,Divergent
Drugs for diseases such as cancer or Alzheimer's would have a massively positive impact that no other form of individual sacrifice but participation in trials can deliver.,There's an incredibly low probability that the marginal impact this policy will have makes the difference between discovering and not discovering a cure to cancer.,Divergent,Divergent
"Because of the self-perception of the US as a global leader, it is more likely that American citizens would feel a sense of pride over participating in a policy that is responsible for advancing medical science in a way that has global benefits.","As it is unlikely that all other countries would implement this policy, US citizens would perceive themselves as shouldering a burden that the rest of the world profits from. After all, medical advances spread beyond national borders.",Divergent,Divergent
"Having the FDA as the gold standard of drug testing and approval already makes the US an extremely attractive place to develop drugs. Far from being a burden, the US actively profits from this role.","As it is unlikely that all other countries would implement this policy, US citizens would perceive themselves as shouldering a burden that the rest of the world profits from. After all, medical advances spread beyond national borders.",Divergent,Divergent
"Having the FDA as the gold standard of drug testing and approval already makes the US an extremely attractive place to develop drugs. Far from being a burden, the US actively profits from this role.","Foreign licensing agencies often do not accept FDA approval as sufficient, so having the FDA does not make the US a more attractive place to develop drugs.",Divergent,Divergent
"When better and safer drugs are able to complete testing faster, they will outcompete less effective or less safe existing options.","Even if this policy improves current and future drug trials, ineffective and unsafe drugs that are currently being sold won't be taken off the market. This means that the health risks consumers face will continue to exist if this policy carries through.",Divergent,Divergent
"If it is easier to recruit more diverse drug trial participants it is more likely that trials will be conducted for existing drugs that test common ""off label"" uses or test their efficacy and safety for a more diverse set of patients.","Even if this policy improves current and future drug trials, ineffective and unsafe drugs that are currently being sold won't be taken off the market. This means that the health risks consumers face will continue to exist if this policy carries through.",Divergent,Divergent
"This issue, however, is not related to the topic. Ineffective and unsafe drugs will stay at the market either way.","Even if this policy improves current and future drug trials, ineffective and unsafe drugs that are currently being sold won't be taken off the market. This means that the health risks consumers face will continue to exist if this policy carries through.",Not Divergent,Not Divergent
"That people may get angry is something that needs to be dealt with, but it's not a reason against introducing a policy if the policy could help millions of people get access to better medicine.",This policy would agitate the public.,Divergent,Divergent
"That people may get angry is something that needs to be dealt with, but it's not a reason against introducing a policy if the policy could help millions of people get access to better medicine.","Policies that the people find invasive and/or unfair will generate distrust, which leads to a perception that the government is abusive and/or incompetent.",Divergent,Divergent
"That people may get angry is something that needs to be dealt with, but it's not a reason against introducing a policy if the policy could help millions of people get access to better medicine.","Willing participants are more likely to follow the prescribed course of treatment, which is critical for good research and for their safety. Unwilling participants, on the other hand, might refuse to follow instructions precisely out of spite or anger.",Not Divergent,Not Divergent
"That people may get angry is something that needs to be dealt with, but it's not a reason against introducing a policy if the policy could help millions of people get access to better medicine.","Implementing a policy that is supposedly beneficial for the general population despite widespread opposition to it violates the principles of democratic governance, and is an extreme form of paternalism.",Divergent,Divergent
The Affordable Care Act has provided millions of American citizens with healthcare even though many people dislike it because they find it invasive.,"In fact, most specific provisions of the law are very popular - so it does not seem possible for a policy to be simultaneously successful and effective, but unpopular. People simply dislike the label ""Obamacare"" because of its political ramifications, and this has led to a mistaken perception that the ACA is unpopular.",Not Divergent,Not Divergent
"If people are taught to understand the necessity and the benefits of this policy, they are likely to support it.",This policy would agitate the public.,Divergent,Divergent
"As only a small minority of citizens would actually be affected by this policy, the outcry is likely to be relatively small.",This policy would agitate the public.,Divergent,Divergent
"As only a small minority of citizens would actually be affected by this policy, the outcry is likely to be relatively small.","As the organizers of drug trials would not have to worry about a lack of participants anymore, more drugs could be tested and larger trials be conducted. The number of those affected would thus likely be larger than is the case today.",Divergent,Divergent
"As only a small minority of citizens would actually be affected by this policy, the outcry is likely to be relatively small.","Even if the number of those who would be affected is small, the knowledge that you could be forced to participate is likely to generate large outcry in the media.",Divergent,Divergent
"As only a small minority of citizens would actually be affected by this policy, the outcry is likely to be relatively small.","While precise numbers are hard to come by, it has been estimated that some 19 million Americans participate in medical research per year (Shamoo, p. 207).",Divergent,Divergent
"As only a small minority of citizens would actually be affected by this policy, the outcry is likely to be relatively small.","It is important to remember that the number ""affected"" is actually much larger than the number who would be forced to participate. Participants' families, friends, colleagues, employers, and others will also be affected to some degree, leading to more of an outcry.",Divergent,Divergent
"Governments often don't fully address the concerns of those who make up a very small percentage of the population (such as indigenous people's water, land, and economic rights).","Citizens who are not members of minorities usually have little reason to care about their treatment. The policy proposed here, in contrast to that, is of relevance to every member of society due to the chance of being chosen for a trial.",Divergent,Divergent
"The fact that many medical trials fail currently means that further testing is necessary. Since this policy would mean that more medical trials succeed, fewer trials will be required to finish the testing of drugs. This is supported by studies, which suggest that optimizing the selection of participants could prevent many phase III trials that currently fail.","As the organizers of drug trials would not have to worry about a lack of participants anymore, more drugs could be tested and larger trials be conducted. The number of those affected would thus likely be larger than is the case today.",Not Divergent,Not Divergent
"The fact that many medical trials fail currently means that further testing is necessary. Since this policy would mean that more medical trials succeed, fewer trials will be required to finish the testing of drugs. This is supported by studies, which suggest that optimizing the selection of participants could prevent many phase III trials that currently fail.",This would still involve more participants in trials.,Not Divergent,Not Divergent
"This policy will make drug trials more effective and accurate, which will reduce the number of trials that will occur.","While precise numbers are hard to come by, it has been estimated that some 19 million Americans participate in medical research per year (Shamoo, p. 207).",Divergent,Divergent
"This policy will make drug trials more effective and accurate, which will reduce the number of trials that will occur.","As the organizers of drug trials would not have to worry about a lack of participants anymore, more drugs could be tested and larger trials be conducted. The number of those affected would thus likely be larger than is the case today.",Divergent,Divergent
"These extended groups will only be affected if the trials actually result in adverse consequences for the subject, which is highly unlikely. In the majority of instances, the only ""impact"" on a subject's family or friends will be that the subject is perhaps absent for a few hours, undertaking the trial, or has to report back regularly.","It is important to remember that the number ""affected"" is actually much larger than the number who would be forced to participate. Participants' families, friends, colleagues, employers, and others will also be affected to some degree, leading to more of an outcry.",Divergent,Divergent
"These extended groups will only be affected if the trials actually result in adverse consequences for the subject, which is highly unlikely. In the majority of instances, the only ""impact"" on a subject's family or friends will be that the subject is perhaps absent for a few hours, undertaking the trial, or has to report back regularly.","Late-stage medical trials can be invasive or risky, and have a substantial disruptive effect on participants' lives. It is crucial that participants be freely consenting.",Divergent,Divergent
Any public outcry over this policy is likely to subside if the policy is successful.,This policy would agitate the public.,Divergent,Divergent
Any public outcry over this policy is likely to subside if the policy is successful.,"Even if the policy proves effective, the benefits would neither have effects nor be visible in the short run.",Divergent,Divergent
Any public outcry over this policy is likely to subside if the policy is successful.,"Determining whether a policy is ""successful"" is often subjective and highly politically charged in and of itself.",Divergent,Divergent
Any public outcry over this policy is likely to subside if the policy is successful.,The level of public outrage is not always determined by the practical consequences of a policy.,Not Divergent,Not Divergent
Obese people can cause a lot of problems for others in daily life.,Only morbidly obese people are likely to require assistance. These represent only 8% of the population.,Divergent,Divergent
"In the context of global food shortages and environmental crises, society should be critical of excess consumption in all its forms.",Often obesity isn't caused by excess consumption but rather poor choices between food options.,Divergent,Divergent
"In the context of global food shortages and environmental crises, society should be critical of excess consumption in all its forms.",We do not need to criticize excess consumption in order to address food shortages and environmental crises.,Divergent,Divergent
"In the context of global food shortages and environmental crises, society should be critical of excess consumption in all its forms.",Critiquing obesity is an indirect and ineffective method of combating consumerist culture.,Divergent,Divergent
"In the context of global food shortages and environmental crises, society should be critical of excess consumption in all its forms.",Obesity induces companies to invest in GMO (Genetically Modified Organisms) research that can mitigate environmental threats.,Divergent,Divergent
"In the context of global food shortages and environmental crises, society should be critical of excess consumption in all its forms.","Food crises exist in places like Africa, not the United States. Food resources are not easily substitutable or transferrable.",Divergent,Divergent
The manufacturing of processed and packaged foods has devastating environmental impacts.,We do not need to criticize excess consumption in order to address food shortages and environmental crises.,Divergent,Divergent
"For most people it is easier to make dietary changes - which could significantly impact health and the environment - than other more drastic lifestyle changes, like giving up one's car. Thus we should use our political capital where it is most likely to be effective.",Often obesity isn't caused by excess consumption but rather poor choices between food options.,Divergent,Divergent
"For most people it is easier to make dietary changes - which could significantly impact health and the environment - than other more drastic lifestyle changes, like giving up one's car. Thus we should use our political capital where it is most likely to be effective.","Most people will not follow this logic, because the impact of their personal choices is totally insignificant compared to other sources of pollution such as the industry.",Divergent,Divergent
"If the result is to be found unacceptable, so is a poor choice of food options.",Often obesity isn't caused by excess consumption but rather poor choices between food options.,Not Divergent,Not Divergent
"Food production accounts for nearly 20% of America's carbon emissions, and could be reduced by 50% by changing people's consumption patterns.",Critiquing obesity is an indirect and ineffective method of combating consumerist culture.,Divergent,Divergent
There is more food available than can be eaten. Obese people just eating more will not cause more research into GMOs.,"Because obese people consume more, there will be a rise in demand for foodstuff products. To fulfill this demand, GMO research will be necessary.",Divergent,Divergent
Foodstuff companies that invest in GMO research like ConAgra have major sales figures already. Extra consumption by obese people is marginal to their R&D investment decisions.,Foodstuff companies profit off obesity-related consumption. This puts them in a financial position that allows for more investments in GMO research.,Not Divergent,Not Divergent
"The companies selling cheap, high-caloric, foods are not the same companies doing advanced biochemical and genetic research.",Foodstuff companies profit off obesity-related consumption. This puts them in a financial position that allows for more investments in GMO research.,Not Divergent,Not Divergent
"If companies do cater to the obese, it is at the expense of the rest of us.",Obesity induces companies to invest in GMO (Genetically Modified Organisms) research that can mitigate environmental threats.,Divergent,Divergent
"The food trade is already a massive global industry, in which more than one-fifth of calories grown on farms are ultimately traded.",The cost of food transportation and distribution would be very high.,Not Divergent,Not Divergent
"The food trade is already a massive global industry, in which more than one-fifth of calories grown on farms are ultimately traded.",Food distribution would require additional administrative costs and efforts such as control over the fair allocation of goods.,Not Divergent,Not Divergent
"Grains, dried or processed foods and anything that can be frozen or chilled can easily be traded over vast distances and periods of time.",A lot of food is easily perishable.,Divergent,Divergent
"The food trade is already a massive global industry, in which more than one-fifth of calories grown on farms are ultimately traded.","Food crises exist in places like Africa, not the United States. Food resources are not easily substitutable or transferrable.",Divergent,Divergent
"Often these crises are the direct result of smaller, poorer nations exporting their food supplies to the West (e.g. the quinoa boom in the West caused a mini food crisis in Bolivia, where it is natively grown.)","Food crises exist in places like Africa, not the United States. Food resources are not easily substitutable or transferrable.",Divergent,Divergent
"These crises are heavily driven by the move to cash crop production to service debts, moving investment from sustenance crops to those that can be exported.","Food crises exist in places like Africa, not the United States. Food resources are not easily substitutable or transferrable.",Divergent,Divergent
Obesity does economic harm and thus damages society as a whole.,"With the rise of obesity, packaged food companies continue to see rising profits. This impacts the economy, and thus society in a positive way.",Divergent,Divergent
The existence of obese people forces firms to spend more to accommodate their larger bodies.,Private companies' profit motive should not determine what society as a whole treats as acceptable.,Divergent,Divergent
"Obese workers miss more work days than non-obese workers due to sickness, injuries or disabilities. According to numerous studies, this accounts for 9.3% of all absenteeism costs and causes billions in damages.","The sedentary nature of the modern workplace is a cause of obesity. On balance, the harm that the employer does to the worker's health is greater than the harm absenteeism and other byproducts of obesity pose to the employer.",Divergent,Divergent
The effectiveness of a taxation policy to curb obesity is doubtful.,A 'fat tax' has been proposed as a way to decrease obesity by increasing the amount taxed on unhealthy foods. Doing so may decrease the negative externalities of obesity.,Not Divergent,Not Divergent
The effectiveness of a taxation policy to curb obesity is doubtful.,'Fat taxes' do reduce consumption of the taxed products.,Divergent,Divergent
The effectiveness of a taxation policy to curb obesity is doubtful.,"High junk food taxes (≥ 20%) may lead to measurable decreases in obesity, particularly if combined with additional interventions such as healthy food subsidies, or health education.",Not Divergent,Not Divergent
"For some, fat taxes may increase obesity, as they may reduce not just the consumption of junk food, but also the time devoted to physical activity.",A 'fat tax' has been proposed as a way to decrease obesity by increasing the amount taxed on unhealthy foods. Doing so may decrease the negative externalities of obesity.,Not Divergent,Not Divergent
The recent tax on large drinks shows the helplessness of a government to act against in individuals self-interest.  People just bought many smaller sized drinks or went to another state to drink what they wanted.  People will do what they want to do regardless of what a nanny state dictates.  Underground activities occur.,A 'fat tax' has been proposed as a way to decrease obesity by increasing the amount taxed on unhealthy foods. Doing so may decrease the negative externalities of obesity.,Divergent,Divergent
