text1,text2,ZS response
Use of the herbicide glyphosate has dramatically increased since the introduction of GM glyphosate-tolerant crops. Glyphosate can be linked to many health problems.,"Glyphosate use is not intrinsically linked to GMOs, thus if it is glyphosate and not GM food that has dangerous side effects, it would be far more logical to ban glyphosate than GMOs.",
Use of the herbicide glyphosate has dramatically increased since the introduction of GM glyphosate-tolerant crops. Glyphosate can be linked to many health problems.,Multiple studies linking glyphosate to numerous health risks have been discredited as unsupported by the available scientific evidence.,
"The recent rise in celiac disease correlates with the increased use of glyphosate on wheat crops and the presence of gluten proteins. For those with a genetic predisposition, the glyphosate found on genetically modified foods may exacerbate, or trigger the onset of, celiac disease (p. 160).","While the study referenced above touches on possible mechanisms of causation, it neither proves nor investigates the relationship between these mechanisms and the rise in incidence of celiac disease. For example, the study used glyphosate levels that were thousands of times higher than those present in genetically modified foods, the latter of which are too low to alter gut bacteria (p. 1).",
"Research suggests that glyphosate-based herbicides could be linked to birth defects, cancer, kidney disease, and non-alcoholic fatty liver disease.",Several external organisations have found major flaws (such as the reliance on animal studies) and evidence of unreported non-carcinogenic findings in the IARC's study that may significantly affect the conclusions drawn.,
"Research suggests that glyphosate-based herbicides could be linked to birth defects, cancer, kidney disease, and non-alcoholic fatty liver disease.","In the cited study regarding birth defects, the authors state that the results are preliminary and must be confirmed through additional research (p. 1).",
"Since glyphosate use seemed to become prevalent only in conjunction with the widespread adoption of GM crops (p. 175), it follows that if GM crops were phased out, glyphosate use would likely be reduced or eradicated along with it.","Glyphosate use is not intrinsically linked to GMOs, thus if it is glyphosate and not GM food that has dangerous side effects, it would be far more logical to ban glyphosate than GMOs.",
"Since glyphosate use seemed to become prevalent only in conjunction with the widespread adoption of GM crops (p. 175), it follows that if GM crops were phased out, glyphosate use would likely be reduced or eradicated along with it.","There are other key reasons for the global increase in glyphosate that are not entirely linked to the rise of GMOs: its perceived lack of toxicity, relatively low price (p. 175), and its use in the growing practices of both pre-harvest crop desiccation and ripening sugar cane (p. 159).",
Genetically modified organisms may have irreversibly harmful impacts on the efficacy of vital medicines and treatments due to increased antibiotic resistance.,"Many diseases cause unnecessary health complications and deaths due to a lack of available vaccines (p. 1). Genetic modification could create plant-based, edible vaccines that are cheaper and more accessible, safeguarding millions of otherwise vulnerable people against such diseases.",
Genetically modified organisms may have irreversibly harmful impacts on the efficacy of vital medicines and treatments due to increased antibiotic resistance.,"Insulin - a vital hormone that diabetic humans cannot produce naturally, and must therefore inject themselves with regularly - can be made artificially by genetic modification of a common bacterium using a human gene.",
Genetically modified organisms may have irreversibly harmful impacts on the efficacy of vital medicines and treatments due to increased antibiotic resistance.,"GMOs are usually individually assessed by regulatory bodies for associated risks, including any potential risk from antibiotic-resistant genes. If the risk were more than negligible, the GMO would not be approved for use in practice.",
The state should abide by the precautionary principle. Genetically modified crops should not be used unless it is certain that no harmful consequences will be caused by their use.,"Genetically modified crops can only be grown if they are approved for use by the appropriate regional agency, who will only do so if there is scientific evidence that they will not harm the environment or people.",
The state should abide by the precautionary principle. Genetically modified crops should not be used unless it is certain that no harmful consequences will be caused by their use.,"No one can ever guarantee that the implementation and use of new technologies will be completely risk-free, as demonstrated by the persistent controversy and uncertainty surrounding the widespread use of mobile phones (p. 1). As such, the adoption of the precautionary principle would essentially ban every new form of technology.",
"The US does not require genetically engineered plants to be proven safe. The FDA claims that GM foods can be marketed without prior testing because they are GRAS, meaning “generally recognized as safe”.",Genetically modified food is often subject to more rigorous safety checks than its non-GM counterparts.,
"The US does not require genetically engineered plants to be proven safe. The FDA claims that GM foods can be marketed without prior testing because they are GRAS, meaning “generally recognized as safe”.","The FDA's website clearly states that: ""Foods from [genetically modified] plants must meet the same food safety requirements as foods derived from traditionally bred plants.""",
"Not everything in life is necessarily practical, especially when it comes to food.",The evolution of plants by natural selection does not necessarily result in desirable or practical crops for humans. Their modification has thus been a necessary practice throughout history in order to cultivate ones more suitable for human consumption.,
"Monoculture cropping leaves large yields of crop vulnerable to the same diseases and blights, carrying the risk of wiping out a massive quantity all at once.","Humanity has been creating and using GMOs throughout history via selective breeding, a form of monoculture. As a result, many species are now significantly different from their wild ancestors in ways that are more beneficial to humans.",
"Monoculture cropping leaves large yields of crop vulnerable to the same diseases and blights, carrying the risk of wiping out a massive quantity all at once.",Monocultures can be genetically modified to become disease-resistant.,
"Genetically modified animals sometimes contain genes derived from other species. Though horizontal gene transfer has occurred naturally between different plants, such as sweet potatoes, it has not occurred without human interference in any animal species more complex than invertebrates, such as sea slugs.","Many of the processes employed in genetic modification have occurred, in nature and in traditional agriculture, for years without any identifiable health risks. As such, it seems unlikely that GMOs pose a greater risk than non-GMOs.",
"While many agricultural practices may be seen as similar to modern-day genetic modification, the former have often been used throughout history, while the latter is a recent phenomenon. With this in mind, the similarities are not enough to conclude that modern GMO foods pose no greater risks than long-established, non-GMO ones.","Many of the processes employed in genetic modification have occurred, in nature and in traditional agriculture, for years without any identifiable health risks. As such, it seems unlikely that GMOs pose a greater risk than non-GMOs.",
"While many agricultural practices may be seen as similar to modern-day genetic modification, the former have often been used throughout history, while the latter is a recent phenomenon. With this in mind, the similarities are not enough to conclude that modern GMO foods pose no greater risks than long-established, non-GMO ones.","Many 'conventional' agricultural practices, such as mutation or radiation breeding, were only introduced relatively recently or have changed significantly over time, meaning they cannot be seen as less risky to human health by virtue of their longevity.",
"Atomic gardening, which has been around since the 1950s, involves safely exposing plants to gamma rays in order to genetically alter them. Experts have directly compared its methodology to that of modern-day genetic engineering.","Much of the data from previous gamma garden research and methods is unknown, thus it cannot be cited as proof that genetic modification is safe and acceptable.",
"Genetically modified crops can be harmful to the environment and ecosystems, threatening biodiversity.","Intensive agriculture as a whole, not specifically GMO farming, threatens biodiversity.",
"Genetically modified crops can be harmful to the environment and ecosystems, threatening biodiversity.","Genetic modification can be used to prevent certain crops from becoming extinct, fighting against biodiversity loss.",
"Genetically modified crops can be harmful to the environment and ecosystems, threatening biodiversity.",GM crops are often modified in ways that can make them better for the environment than their unmodified counterparts.,
"Out-crossing or hybridisation can easily occur, whereby a GM crop cross-pollinates with a reproductively compatible non-GMO species. This may lead to reduced biodiversity.","Out-crossing is already a naturally-occurring and vitally beneficial phenomenon in a diverse range of land plants with self-incompatibility, encouraging the essential generation of new genotypes in plants for continued successful survival.",
"Out-crossing or hybridisation can easily occur, whereby a GM crop cross-pollinates with a reproductively compatible non-GMO species. This may lead to reduced biodiversity.",Those conducting genetic modification can carefully monitor and control GM species to prevent this happening.,
"Pollen can travel large distances and overcome obstacles such as barrier crops, meaning it easily and indiscriminately spreads genes between conventional crops and genetically modified crops. Thus, the process of natural pollination has the potential to eventually render entire species 'genetically modified'.",Crops could be altered so that the pollen produced by the plant doesn't contain the modified gene (p. 268).,
"There are limitations to all transgene containment strategies, with no method having ever proved itself broadly effective for all crop species.","There are a variety of existing and developing technologies for transgene containment in genetically modified crops and weeds, including maternal inheritance, male sterility, and seed sterility (p. 1).",
The supposedly targeted insect- and pest-resistant effects of some genetically modified crops can have a much wider adverse impact on biodiversity than intended.,"Crops can be engineered in ways that imitate very narrow-spectrum insecticides, producing, for example, the pheromones specific to just one species of insect to prevent it mating.",
It has been demonstrated that genetically modified Bt corn containing the 'event 176' gene causes increased mortality in the Peacock butterfly population (p. 9).,This variety of Bt corn known as 'KnockOut' has since been withdrawn by its manufacturer.,
"If genetically modified animals are released into the wild or accidentally escape, they could threaten the continued survival of their wild, non-GM counterparts.",Measures can be implemented to make it unlikely that genetically modified animals will reproduce with wild species (p. 5).,
"If genetically modified animals are released into the wild or accidentally escape, they could threaten the continued survival of their wild, non-GM counterparts.","This can be of benefit, as in the case of mosquitoes that are genetically modifed to pass on a self-limiting gene to the wild population, thus reducing the transmission of mosquito-borne diseases.",
"If genetically modified animals are released into the wild or accidentally escape, they could threaten the continued survival of their wild, non-GM counterparts.","GMOs simply accelerate or generate processes of natural selection and the survival of the fittest, thus there are unlikely to be any unnatural, long-term effects on biodiversity.",
The accelerated growth rates of some genetically modified fish may mean they could outcompete the wild population for food if released.,The general scientific consensus is that it is not yet clear whether accelerated growth rates of GM fish would increase or reduce their ability to compete with native fish in the wild.,
Reports about the proliferation of these genes in the wild population have so far proven inconclusive.,"This can be of benefit, as in the case of mosquitoes that are genetically modifed to pass on a self-limiting gene to the wild population, thus reducing the transmission of mosquito-borne diseases.",
"The soil in former GM crop fields may still contain high concentrations of herbicides or pesticides for years following application, impeding natural biodiversity.","Intensive agriculture as a whole, not specifically GMO farming, threatens biodiversity.",
"If a species is going extinct naturally, humans should not intervene: such extinction is a natural part of evolution.","Genetic modification can be used to prevent certain crops from becoming extinct, fighting against biodiversity loss.",
"Some insects in the southern US are also developing resistance to ""final Bt stronghold"" altered strains, nearly definitively proving the superiority of insects over these Bt-altered genetic crops.","The bacterial Bt gene produces a protein toxic to insects. Scientists have successfully transferred this gene into certain genetically modified crops, enabling them to produce insecticidal proteins.",
Insects are evolving to develop resistance to GM crops engineered to deter them.,"Insect resistance genes can be inserted into crops from other species, negating the need for insecticide whilst also protecting crops.",
Insects are evolving to develop resistance to GM crops engineered to deter them.,"The benefits can be sustained so long as farmers maintain refuge areas, where non-GM crops are planted in order to maintain a non-resistant gene in the local insect population (p. 13).",
Insects are evolving to develop resistance to GM crops engineered to deter them.,Biotech companies are combating the resistance to GM crops by developing a variety of Bt strains targeting Bt-resistant insects.,
"It is important to keep a balance between insect-resistant GM crops and non-GM crops in order to avoid ""selection pressure,"" causing surviving insects with natural immunity to modified genes to mate with each other and increase the likelihood that future generations will also inherit the same immunity.","Insect resistance genes can be inserted into crops from other species, negating the need for insecticide whilst also protecting crops.",
"Though GM crops typically reduce the need for multiple different herbicides, they have greatly increased the use of glyphosate, which can have immediately harmful environmental effects.","Genetically modified crops reduce the use of pesticides, herbicides, fertilisers, and other chemical additives.",
"Increased use of glyphosate-containing herbicides in conjunction with herbicide-resistant GMO crops causes the development of glyphosate-resistant ""superweeds"", leading to a renewed increase in economically and environmentally costly herbicides and farming practices.","Genetically modified crops reduce the use of pesticides, herbicides, fertilisers, and other chemical additives.",
"Increased use of glyphosate-containing herbicides in conjunction with herbicide-resistant GMO crops causes the development of glyphosate-resistant ""superweeds"", leading to a renewed increase in economically and environmentally costly herbicides and farming practices.","In 2010, weed scientists estimated that the total amount of US farmland afflicted by such resistant weeds was still relatively small (p. 73).",
Tilling is not a hard requirement for farming non-GMO produce: a number of farms growing non-GMO crops support less mainstream methods of land management that reduce or eliminate the need to till.,"Conventional tilling, needed to keep non-GM crop fields weed-free, strips the soil of many nutrients, increases erosion and run-off, and harms earthworm populations. Herbicide-resistant GMOs reduce the need for this.",
Traditional cross-breeding is proving to be more successful at adapting crops to drought and poor soils than GM techniques.,Climate change will worsen soil conditions (p. 2-3). GM crops crops can mitigate or adapt to this phenomenon.,
Farmers can use anaerobic digesters to harvest the methane produced by their livestock so that it can be used as a farm energy source.,"On average per year, cows produce 70kg to 120kg of methane, which is a powerful greenhouse gas. Genetically modifying cows to emit less methane could thus greatly reduce global greenhouse gas emissions.",
Successful cultivation of GM crops requires a significant amount of fossil fuels.,GM crops are often modified in ways that can make them better for the environment than their unmodified counterparts.,
Successful cultivation of GM crops requires a significant amount of fossil fuels.,GM crops can be grown in a wider range of environments and locations (p. 5). This could reduce the carbon footprint associated with food transportation when crops can be produced locally.,
Successful cultivation of GM crops requires a significant amount of fossil fuels.,The cultivation of herbicide-tolerant GM crops has led to a reduction of 16.8 million metric tons in CO2 emissions and 6.3 billion litres in fuel use (p. 4).,
"Many people are against genetically modified food. Where they constitute a significant public opposition, this should be reflected accordingly in the law.","Even if based on a public vote, a blanket ban of GMOs could infringe upon the rights and freedoms of the individual.",
"Many people are against genetically modified food. Where they constitute a significant public opposition, this should be reflected accordingly in the law.","In states that are representative democracies, elected representatives are not obligated required to always follow majority opinion.",
Numerous ethical concerns surrounding the genetic modification of animals have led animal welfare groups to oppose this.,"This only justifies banning GM animals, not plants, the latter of which constitutes the large majority of GM foods currently consumed.",
Animals that are genetically modified often experience pain and distress.,Animals can also experience pain and distress as a result of selective breeding.,
Animals that are genetically modified often experience pain and distress.,Genetically modifying farm animals to reduce their risk of contracting disease is an ethical practice.,
"Animal vaccines, antibiotics, and other medicines can often effectively prevent or resolve infections.",Genetically modifying farm animals to reduce their risk of contracting disease is an ethical practice.,
"This technology is still in its experimental infancy and, as such, has yet to be proven to work on larger mammals.",Genetically modifying farm animals to reduce their risk of contracting disease is an ethical practice.,
"Many religious communities are against the genetic modification of food, as it is seen as 'playing God'.","More than half of all countries are democracies and many of these are secular, meaning that they would be unlikely to accommodate such religious perspectives when deciding on national law.",
"Many religious communities are against the genetic modification of food, as it is seen as 'playing God'.",The opposition of religious institutions to science is an outdated misconception: most popular religions now greatly support scientific advances.,
62% of Evangelical Christians oppose argricultural biotechnology.,Many Christian scholars have argued that genetically modified foods are permissible.,
Some Islamic scholars state that genetically modified foods which contain genes from haram species are not theologically permitted.,"Many Islamic scholars say that genetically modified foods are theologically permissible, since they can be used to prevent world hunger and to prevent nutritional deficiencies..",
Some Islamic scholars state that genetically modified foods which contain genes from haram species are not theologically permitted.,The Islamic Jurisprudence Council (IJC) and The Islamic Food and Nutrition Council of America (IFANCA) have stated that genetically modified foods are halal.,
Some within the Jewish community oppose GMOs on the basis of ancient Jewish scholars.,"Many Jewish scholars state that genetically modified foods are theologically permitted since, based on the Jewish law of Halacha, their existence can benefit mankind (p. 3).",
The public opposes genetic modification across a wide variety of democratic countries.,There is growing support for genetically modified foods in the UK.,
The majority of people in the United States believe that genetically modified food is unsafe.,Recent public opinion in the United States is mixed and cannot be fairly characterised as anti-GMO.,
"Some countries, such as Canada, have voluntary labelling laws, so people don't necessarily know what they are choosing.",People should be able to choose what to buy by voting with their money.,
"Governments are obligated to protect their citizens. Thus, if GMOs were found to be harmful, governments would have a duty to ban them regardless of public opinion.","For those who do not vote or else vote against a ban, to create a law forbidding GMOs would be a form of harmful paternalism that removes individual bodily autonomy.",
"Experts are not exempt from bias, and may be funded and/or influenced by industries that profit from genetically modified crops (p. xiv).","While governments should generally heed public opinion, decision making should be driven by expert opinion.",
"In a democracy, a person's level of education does not make their views more or less valid: it is, rather, which opinion forms the majority that matters.","As income level and education level rise, people are more supportive of GMOs. This suggests that it is specifically the less well-informed and -educated in society who are the main opponents of GMOs.",
The same could be said of any politician or government.,Public opinion is sometimes misinformed and not supported by factual evidence. It would therefore be imprudent to make legislation banning GMOs based on public opinion.,
"Since public opinion has political influence in democratic societies, most governments in such states tend to respond to public majority demands even though this is not an obligation.","In states that are representative democracies, elected representatives are not obligated required to always follow majority opinion.",
Traditional cross-breeding is proving to be more successful at adapting crops to drought and poor soils than GM techniques.,"Genetic modification enables crop growth in previously unfavorable locations (p. 2), increasing the amount of arable land worldwide.",
Some analysis shows that there is no discernible increase in yield of GM crops relative to non-GM crops.,"Crops are often genetically modified in ways that allow for increased crop yields, increasing the amount of food that the world is able to produce.",
Some analysis shows that there is no discernible increase in yield of GM crops relative to non-GM crops.,"There are many other factors that can impact yield, such as climate, soil type, or local pest populations.",
Some analysis shows that there is no discernible increase in yield of GM crops relative to non-GM crops.,"Genetic modification could increase the yield, and subsequently decrease the price, of corn and soybean crops.",
Traditional cross-breeding is proving to be more successful at adapting crops to drought and poor soils than GM techniques.,"A global temperature increase of just one degree will cause crop yields to decrease by 3-7%, in part due to increased droughts and floods (p.1). GM crops can be engineered to mitigate this effect.",
"Changes to cropping systems can be used to help agriculture adapt to climate change. For example, growing several crops at one time can help crops exhibit greater durability during periods of climate related stress (p. 2).",Climate change will make it difficult for many parts of the world to continue to grow conventional crops. New genetically modified crops are needed to ensure these regions can continue to produce sufficient food.,
"Not all crops will suffer as a result of climate change. Wheat, canola, and soybeans grow better when exposed to increased CO2 levels.",Climate change will make it difficult for many parts of the world to continue to grow conventional crops. New genetically modified crops are needed to ensure these regions can continue to produce sufficient food.,
"Climate change will increase the rate at which soil microbes decompose organic matter. This might make soils more fertile, since the amount of nutrients available to crops will increase.",Climate change will make it difficult for many parts of the world to continue to grow conventional crops. New genetically modified crops are needed to ensure these regions can continue to produce sufficient food.,
"Despite the increased adoption of genetically modified crops in recent years, any sustained reduction in cost has not been passed on to consumers.","GMOs are often more cost effective than unmodified foods. As such, it might be easier to make these foods more readily available in countries facing hunger problems.",
"Despite the increased adoption of genetically modified crops in recent years, any sustained reduction in cost has not been passed on to consumers.","Strong adoption is not the only factor; food costs are dependent on the weather, subsidies, overseas suppliers, tariffs, economic conditions, and consumer trends.",
"GM crops produce predominantly unhealthy ingredients, thus GM crops simply lower the cost of predominantly unhealthy foods. This may exacerbate the current health crisis among impoverished people, who already follow less nutritious diets due to the lower cost of ultra-processed foods.","GMOs are often more cost effective than unmodified foods. As such, it might be easier to make these foods more readily available in countries facing hunger problems.",
"GM crops produce predominantly unhealthy ingredients, thus GM crops simply lower the cost of predominantly unhealthy foods. This may exacerbate the current health crisis among impoverished people, who already follow less nutritious diets due to the lower cost of ultra-processed foods.","Crops can be nutritionally enhanced using biotechnology, granting the possibility of increasing an impoverished population's intake of vital nutrients at a lower or equal cost (p. 3897).",
Studies suggest that biofortification of crops may be achieved just as successfully through application of fortified fertilisers.,"Crops can be nutritionally enhanced using biotechnology, granting the possibility of increasing an impoverished population's intake of vital nutrients at a lower or equal cost (p. 3897).",
Studies suggest that biofortification of crops may be achieved just as successfully through application of fortified fertilisers.,The generation of micronutrient-dense biofortified crops through genetic modification is more cost-effective than using fortified fertilisers (p. 3897).,
"As GMOs have been considered controversial in the developed world, many developing countries are likely to hold off on the uptake of these foods until safety can be guaranteed.","Crops can be nutritionally enhanced using biotechnology, granting the possibility of increasing an impoverished population's intake of vital nutrients at a lower or equal cost (p. 3897).",
"As GMOs have been considered controversial in the developed world, many developing countries are likely to hold off on the uptake of these foods until safety can be guaranteed.","The likelihood of rejecting genetic modifications to staple foods is low, as they might help mitigate serious health concerns, such as vitamin A deficiency, in developing countries (pp. 3897-8).",
"Farms may have to be restructured and farmers taught new skills in order to accommodate changes in growing practices and crop management, reducing the economic benefits of lower food production costs.","GMOs are often more cost effective than unmodified foods. As such, it might be easier to make these foods more readily available in countries facing hunger problems.",
"Farms may have to be restructured and farmers taught new skills in order to accommodate changes in growing practices and crop management, reducing the economic benefits of lower food production costs.","The initial, short-term costs of restructuring and the new training required for these changes to take hold would be likely negligible compared to the long-term savings associated with GMO farming.",
"If the goal is to reduce the price of food for the end consumer, increasing farming subsidies could reduce the cost of food production, thereby reducing its final price.","GMOs are often more cost effective than unmodified foods. As such, it might be easier to make these foods more readily available in countries facing hunger problems.",
"If the goal is to reduce the price of food for the end consumer, increasing farming subsidies could reduce the cost of food production, thereby reducing its final price.",The effect of farming subsidies on the price of food for consumers is negligible; subsidies are an ineffective primary strategy for reducing food costs.,
"The World Bank sponsored IAASTD Report, one of the most comprehensive reports on the future of agriculture, did not endorse GMOs as a solution to world hunger (p. 2).",Genetically modified crops can help mitigate world hunger.,
"The World Bank sponsored IAASTD Report, one of the most comprehensive reports on the future of agriculture, did not endorse GMOs as a solution to world hunger (p. 2).","While genetically modified crops alone may not end world hunger, they nonetheless constitute a significant tool to improve food security for the rapidly growing world population.",
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,Genetically modified crops can help mitigate world hunger.,
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,There are barriers to successful and effective food redistribution and food waste reduction. GMOs offer an alternative solution where these fail.,
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,"While we may produce enough food now, the United Nations predicts that by 2050, humans will need to produce 70% more food than we currently do in order to adequately feed the global population. It seems logical that multiple strategies should be put in place to meet this demand.",
The world already produces enough food to feed the global population. Equitable distribution of existing non-modified food supplies paired with food waste reduction is thus a more logical long-term solution to world hunger.,Solving world hunger by using techniques such as food waste reduction can be facilitated by GMO farming.,
"Food waste is not only a production issue, but is a result of a number of factors. Consumer habits and over-buying contribute heavily.",Solving world hunger by using techniques such as food waste reduction can be facilitated by GMO farming.,
Genetically modified food is predominantly unhealthy and should not be touted as a solution for solving world hunger.,Genetically modified crops can help mitigate world hunger.,
Genetically modified food is predominantly unhealthy and should not be touted as a solution for solving world hunger.,"Much of the scientific evidence shows that GMOs have negligible, if not beneficial, effects on human health as compared with their non-GM counterparts.",
Genetically modified food is predominantly unhealthy and should not be touted as a solution for solving world hunger.,"Genetically modified wholefoods are quite common in the US, suggesting that GM crops contribute to the consumption of some healthy produce.",
Genetically modified soybean oil is healthier than conventional soybean oil in some aspects but also degrades liver function.,Some GM foods have been specifically engineered to reduce some specific health risks normally associated with their non-GM counterparts (pp. 229-230).,
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.","Much of the scientific evidence shows that GMOs have negligible, if not beneficial, effects on human health as compared with their non-GM counterparts.",
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.",The vast majority of articles claiming that genetically modified foods are unsafe for human consumption have since been discredited by scientists.,
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.",Studies have shown that GMOs do not cause organ toxicity or other adverse health effects.,
"There is some evidence that GM foods can be toxic, allergenic, or cause unintended nutritional changes.",Innovations in genetic modification could result in the removal of many common allergens and allergic reactions.,
"Some genetically modified foods may have higher levels of toxicity, because the genetic modification process itself can create or increase toxins and anti-nutrients.",These same risks are also inherent in some non-GM crops manipulated by coventional agricultural methods.,
GM crops have been shown to have a negative effect on the human microbiome (gut flora). Horizontal gene transfer can alter the behavior of microbes responsible for a plethora of functions.,"Most genetically-modified crop genes are destroyed during cooking and/or digestion. Small fragments of DNA may survive; however, it is very unlikely that these would successfully transfer to other micro-organisms.",
"Scientists who publish legitimate findings that suggest harmful effects of GM foods are often instantly attacked by other, pro-GMO scientists or entities with conflicts of interest (p. 27). Thus, it is possible that many studies highlighting potential GMO health concerns are likely left unpublished.",The vast majority of articles claiming that genetically modified foods are unsafe for human consumption have since been discredited by scientists.,
"Historically, large institutions with investments in the GMO industry have conducted biased research (p. 1), minimizing the link between GMOs and health risks (p. 1).",The vast majority of articles claiming that genetically modified foods are unsafe for human consumption have since been discredited by scientists.,
"Many allergens are proteins within species and products that have very complex structures. Even if all potential allergens could be removed from trigger foods, it is likely that their nutritional content would be diminished in the process.",Innovations in genetic modification could result in the removal of many common allergens and allergic reactions.,
There are often significant conflicts of interest in research done on the health risks and nutritional assessment of genetically modified products.,"Much of the scientific evidence shows that GMOs have negligible, if not beneficial, effects on human health as compared with their non-GM counterparts.",
There are often significant conflicts of interest in research done on the health risks and nutritional assessment of genetically modified products.,"An independent analysis of the GENetic Engineering Risk Atlas (GENERA) found that more than half of the research on genetically modified foods has been funded by universities and governments, not biotechnology companies.",
Very little corn or soy grown in the US is destined for direct human consumption—both are often used for animal feed or as base ingredients for ultra-processed foods.,More than 93% of corn and soy grown in the US is genetically modified.,
"Regardless of public opinion, American courts are likely to find the compulsory labelling of genetically modified foods unconstitutional.","Americans are divided on whether to support genetic modification of food, but the vast majority support labelling laws.",
"Regardless of public opinion, American courts are likely to find the compulsory labelling of genetically modified foods unconstitutional.","The US Supreme Court only extended constitutional protection to commercial speech - under which product labelling is categorised - in 1976, and its protection is said to occupy a 'subordinate position' in the hierarchy of First Amendment values (p. 388).",
"Labelling does not address the risk of GMOs spreading and 'contaminating' non-GMO environments and food through accidental cross-pollination, so this would be unlikely to satisfy anti-GMO groups as a solution.","In terms of satisfying both pro- and anti-GMO groups, rules for labeling GMOs, such as those proposed in the US and EU, offer a better solution than an outright ban.",
The addition of GMO labels will have a negative economic impact on the food market.,"In terms of satisfying both pro- and anti-GMO groups, rules for labeling GMOs, such as those proposed in the US and EU, offer a better solution than an outright ban.",
The addition of GMO labels will have a negative economic impact on the food market.,"Any sudden mass removal of products in a market will inevitably impact supply, demand, and price of other products; thus, the food market would just as likely be equally or worse affected in ways that could negatively impact all parties if an outright ban were implemented, too.",
"Labelling raises the price of all food marked as either ""organic"" or ""non-GMO"", negatively impacting anti-GMO consumers.","This assumes that there is an inherent public good in providing ""organic"" or ""non-GMO"" foods at reasonable prices due to the presupposition that they are more nutritious than GMO foods. This is not necessarily the case.",
"Labelling raises the price of all food marked as either ""organic"" or ""non-GMO"", negatively impacting anti-GMO consumers.","Labelling of organic or non-GMO food is already highly common: given the desirable image of organic and non-GMO produce, it is in these companies' financial interests to label and thus emphasise their products as such regardless of whether GMO-labelling is compulsory.",
"A consumer report comparing more than 100 product pairings has shown that on average, organic foods are already 47% more expensive than their conventional counterparts.",Many organic foods are getting rapidly cheaper.,
"A consumer report comparing more than 100 product pairings has shown that on average, organic foods are already 47% more expensive than their conventional counterparts.","Consumers are willing to pay more for products that are labelled as ""natural"" or ""organic"".",
"In a survey, it was found that only around 23% of respondents would be willing to spend an extra 50 cents on a $5 grocery item if it was labeled GMO-free or organic, despite over 45% saying that they found organic and GMO-free products more desirable. Thus, organic labelling does not necessarily increase the profit of organic companies.","Labelling of organic or non-GMO food is already highly common: given the desirable image of organic and non-GMO produce, it is in these companies' financial interests to label and thus emphasise their products as such regardless of whether GMO-labelling is compulsory.",
"Demand for GMO-free products is significantly enhanced with the introduction of GMO labels, which negatively impacts GMO producers.","A study found that when some countries switched to mandatory labelling for GM food products, this did not substantially affect consumer behaviour and the purchasing of GM foods did not reduce overall (pp. 112, 116).",
"In its current form, GMO labelling is not an effective way of informing consumers.","In terms of satisfying both pro- and anti-GMO groups, rules for labeling GMOs, such as those proposed in the US and EU, offer a better solution than an outright ban.",
"In its current form, GMO labelling is not an effective way of informing consumers.",Making GMO labelling mandatory guarantees transparency so that people can make informed buying choices regardless of their personal views on GMOS.,
"In the US, a law passed to standardise labelling for genetic modification still allows companies to only provide QR codes or telephone numbers in place of a physical product label, meaning potential information on GM ingredients is not accessible to all.",Digital smart labelling gives customers a much more well-rounded and detailed view of a foodstuff's production process than basic physical GMO labels.,
"Adding labels to GM products intensifies the misconception that there is something meaningfully different or inherently risky about them, making labels just as poor of a solution for pro-GMO parties as an outright ban.","In Vermont, support for genetically modified foods increased after a labelling law was passed, suggesting that increased transparency through labelling may actually benefit the pro-GMO cause overall.",
"More than half of EU-member countries requested to opt-out of growing GM crops in their countries, on account of not trusting EU safety assessments. This suggests these EU countries are primarily concerned with public safety.","Countries in the EU have banned the cultivation and importation of most GMOs due to economic protectionism, rather than out of concern for public safety.",
Laws primarily made to protect a nation economically or politically still protect that nation's population in a variety of ways—the direct impact on public health is not the only source of risk to national safety and security.,There is no guarantee that any universal ban would be enforced in the interests of public protection.,
"A GMO ban would likely accelerate progress in developing alternative, non-GM techniques that could achieve comparatively better results.",A universal ban is not the right approach to addressing any potential problems with genetically modified foods.,
"A GMO ban would likely accelerate progress in developing alternative, non-GM techniques that could achieve comparatively better results.","Conventional breeding techniques can take years to produce the desired combination of genes in a species in order to grow new crop varieties. Genetic modification is a much more rapid process, since genes from a wide variety of other species can be directly inserted into the new crop.",
"Genetic modification is not as quick as its supporters claim, due to limitations inherent to the process, such as unexpected epigenetic changes and/or mutations.","Conventional breeding techniques can take years to produce the desired combination of genes in a species in order to grow new crop varieties. Genetic modification is a much more rapid process, since genes from a wide variety of other species can be directly inserted into the new crop.",
"Genetic modification is not as quick as its supporters claim, due to limitations inherent to the process, such as unexpected epigenetic changes and/or mutations.",The seemingly slow rate of genetic engineering is offset by the fact that many plant species are being engineered to mature more quickly.,
"Genetic modification is not as quick as its supporters claim, due to limitations inherent to the process, such as unexpected epigenetic changes and/or mutations.",Epigenetic changes and mutations can occur naturally and thus are not unique to GM organisms.,
