text1,text2,ZS response,final_val
"Data from the American CDC pertains to vaccines manufactured by Moderna, Pfizer, and Johnson & Johnson; this data does not apply to the AstraZeneca vaccine.","Among the more than 259 million doses of COVID-19 vaccines administered in the U.S. between December 14, 2020 and May 10, 2021, the CDC received 4,434 reports of death (0.0017%). ""A review of available clinical information, including death certificates, autopsy, and medical records has not established a causal link to COVID-19 vaccines,"" the CDC said.",Not Divergent,Not Divergent
"Data from the American CDC pertains to vaccines manufactured by Moderna, Pfizer, and Johnson & Johnson; this data does not apply to the AstraZeneca vaccine.","The Johnson & Johnson and AstraZeneca vaccines are similar; they rely on similar adenovirus technologies and can be stored at normal refrigerator temperatures. Along with the Moderna and Pfizer vaccines, all four have similar side effects.",Not Divergent,Not Divergent
"Data from the American CDC pertains to vaccines manufactured by Moderna, Pfizer, and Johnson & Johnson; this data does not apply to the AstraZeneca vaccine.",AstraZeneca has released the results of its large scale clinical trial in the US and expected to apply for emergency use authorization of its vaccine.,Not Divergent,Not Divergent
Medical regulators warned that people with a history of allergies shouldn't receive the vaccine only after healthcare workers reported symptoms after receiving the shot.,Individuals who had severe allergic reactions to some COVID-19 vaccines already had a history of allergies.,Not Divergent,Not Divergent
"This is a false equivalence, as the polio vaccine was a vaccine that prevented both disease and transmission, while the COVID-19 vaccines only prevent disease and not transmission. The polio vaccine is a long-lasting countermeasure as opposed to the COVID-19 vaccine which doesn't protect against all strains.","The earliest version of the polio vaccine actually caused polio in one individual out of every 2.4 million doses given. In that case, the spinal fluid was analyzed to determine whether or not the specific strain from the vaccine caused the disease or not. No such biomarkers exist to prove that a COVID-19 vaccine caused any specific side effect.",Divergent,Divergent
"This is a false equivalence, as the polio vaccine was a vaccine that prevented both disease and transmission, while the COVID-19 vaccines only prevent disease and not transmission. The polio vaccine is a long-lasting countermeasure as opposed to the COVID-19 vaccine which doesn't protect against all strains.",The latest evidence suggests that COVID-19 vaccines are indeed effective at preventing transmission.,Divergent,Divergent
"Estimating the risk of the AstraZeneca vaccine is highly complex, multifarious process, made even more complex by the rarity of the blood clots in question. Altogether, a simple comparison between the general population and vaccinated individuals has ""major limitations.""","In order to claim that something caused something else, one would generally expect to have a group incidence rate higher than that of the general population.",Not Divergent,Not Divergent
Comparing blood clots in the general population to blood clots from the AstraZeneca vaccine is not an apples to apples comparison as there are many more risk factors associated with blood clots.,"The major cause for concern with the AstraZeneca vaccine is blood clotting. However, the expected rate of blood clots in the general population is actually higher than the rate of reported blood clots among vaccinated patients.",Not Divergent,Not Divergent
Comparing blood clots in the general population to blood clots from the AstraZeneca vaccine is not an apples to apples comparison as there are many more risk factors associated with blood clots.,"It is reasonable to compare the number of blood clots among vaccinated persons and the general population. The vaccinated group is meant to reflect the composition of the general population, therefore it presumably contains all the same risk factors for blood clots.",Divergent,Divergent
"In fact, the blood clotting disorder that occurs after vaccination is a novel phenomenon that shouldn't be compared to the disorder at other times since it normally isn't associated with the immune system.","However, these factors are associated with COVID-19 at large and could theoretically be related to the immune response from the vaccine. There is a fairly common exaggerated immune response to the virus, causing serious problems including clotting.",Not Divergent,Not Divergent
The most recent data indicate that the rate of blood clots linked to the AstraZeneca vaccine is just slightly higher than expected rates in the general population.,"The major cause for concern with the AstraZeneca vaccine is blood clotting. However, the expected rate of blood clots in the general population is actually higher than the rate of reported blood clots among vaccinated patients.",Not Divergent,Not Divergent
"If there is enough correlation, vaccine rollout should be paused in order to better investigate the cause.","Without a burden of proof, vaccine rollout should not be suspended. Correlation does not imply causation.",Divergent,Divergent
"If there is enough correlation, vaccine rollout should be paused in order to better investigate the cause.","This is ill-advised; a large number of these side effects and especially the vast majority of, if not all, deaths would have occurred with or without the vaccine.",Divergent,Divergent
Several countries did pause the implementation of the AstraZeneca vaccine pending further investigation; it then conducted its own studies and set varied regulatory limits on who could receive this shot.,The fact that each EU country has had its own constantly-changing policies towards the vaccine has confused the public.,Not Divergent,Not Divergent
"Europe's medical regulator has clearly stated that it could not rule out a link between the vaccine and blood clots, and that a casual link is possible and deserves further analysis.","Without a burden of proof, vaccine rollout should not be suspended. Correlation does not imply causation.",Not Divergent,Not Divergent
"Europe's medical regulator has clearly stated that it could not rule out a link between the vaccine and blood clots, and that a casual link is possible and deserves further analysis.","Due to the extremely low risk of clotting, this is not a reason to stop distribution. Temporarily altering the guidelines should be sufficient.",Not Divergent,Not Divergent
Norwegian and German researchers have identified an antibody created by the vaccine that causes the clots.,"As the clotting symptoms can be diagnosed with a blood test, people shouldn't fear the vaccine since it can now be treated.",Not Divergent,Not Divergent
AstraZeneca has used outdated data in the past in stating the effectiveness of the vaccine.,"Companies are not immutable; there is typically some degree of turnover among employees and executives. As such, past transgressions cannot be used to predict future performance.",Divergent,Divergent
A woman sought immediate treatment after experiencing symptoms from the vaccine. She still died from a blood clot. Seeking treatment does not prevent clots forming in a patient's body.,"Following the advice and instructions of health care providers, people who receive the vaccine can monitor their symptoms and seek immediate treatment to address and prevent these clots.",Divergent,Divergent
It should not be the burden of the patient to seek additional medical care after the fact of receiving the vaccine; some may not have the time or monetary means to seek further treatment.,"As the clotting symptoms can be diagnosed with a blood test, people shouldn't fear the vaccine since it can now be treated.",Divergent,Divergent
It should not be the burden of the patient to seek additional medical care after the fact of receiving the vaccine; some may not have the time or monetary means to seek further treatment.,No-fault compensation programs exist where claimants can seek compensation if they receive injuries arising from vaccines recommended by the government.,Not Divergent,Not Divergent
AstraZeneca has struck a deal with many European nations that would partially alleviate the company's liability.,"In most countries, AstraZeneca will likely be liable for damages caused by its vaccine.",Divergent,Divergent
AstraZeneca has struck a deal with many European nations that would partially alleviate the company's liability.,"Wealthy European nations are far more likely to grant immunity from damages because they can pay for any damages themselves; this is not the case in many developing countries, where the AstraZeneca vaccine will likely be the most common.",Not Divergent,Not Divergent
"This program is only seen in a few high-income countries, and almost in no middle- to low- income countries.",No-fault compensation programs exist where claimants can seek compensation if they receive injuries arising from vaccines recommended by the government.,Not Divergent,Not Divergent
There has not been enough research done on the possible long-term side effects of the COVID-19 vaccines.,"Without a burden of proof, vaccine rollout should not be suspended. Correlation does not imply causation.",Not Divergent,Not Divergent
There has not been enough research done on the possible long-term side effects of the COVID-19 vaccines.,There is no plausible way to research the long-term side effects and distribute the vaccines in time to restart society.,Divergent,Divergent
There has not been enough research done on the possible long-term side effects of the COVID-19 vaccines.,"These mRNA vaccines do not have access to the nucleus of the cell (where DNA is stored); therefore, they are unable to enter or alter your DNA. Long-term health consequences result from alteration of your DNA over a given period of time. As mRNA vaccines have no ability to alter your DNA, they are subsequently unable to impact your future health.",Not Divergent,Not Divergent
There has not been enough research done on the possible long-term side effects of the COVID-19 vaccines.,"From a factual- and science-based perspective, these concerns are not legitimate. Just because something is new to the general public does not mean it is unknown; mRNA vaccines have been in development since the late 1980s, and have been tested in humans for rabies, influenza, cytomegalovirus, and Zika.",Divergent,Divergent
Not all of the vaccines use mRNA.,"These mRNA vaccines do not have access to the nucleus of the cell (where DNA is stored); therefore, they are unable to enter or alter your DNA. Long-term health consequences result from alteration of your DNA over a given period of time. As mRNA vaccines have no ability to alter your DNA, they are subsequently unable to impact your future health.",Not Divergent,Not Divergent
Not all of the vaccines use mRNA.,Less than 8% of all full COVID-19 vaccinations (counting for two-dose vaccines) in the US were non-mRNA vaccines.,Not Divergent,Not Divergent
The US is not the only country in the world. The AstraZeneca vaccine hasn't even been approved there yet; their successes with mRNA vaccines aren't relevant to this discussion.,Less than 8% of all full COVID-19 vaccinations (counting for two-dose vaccines) in the US were non-mRNA vaccines.,Divergent,Divergent
The US is not the only country in the world. The AstraZeneca vaccine hasn't even been approved there yet; their successes with mRNA vaccines aren't relevant to this discussion.,The AstraZeneca vaccine was primarily funded with the $1 billion given to them by the US government.,Divergent,Divergent
The US is not the only country in the world. The AstraZeneca vaccine hasn't even been approved there yet; their successes with mRNA vaccines aren't relevant to this discussion.,Approval of the AstraZeneca vaccine in the US might come at a much later date because the company is weighing asking for full FDA approval instead of emergency approval.,Not Divergent,Not Divergent
Endometriosis severely affects one's way of life.,Some people can live a mostly unobstructed life despite suffering from Endometriosis.,Divergent,Divergent
Endometriosis severely affects one's way of life.,Endometriosis symptoms vary widely among women and across their lifetimes.,Not Divergent,Not Divergent
Classifying endometriosis as a disability will lead to positive outcomes in relation to healthcare and social welfare.,Classifying it as a disability will have relatively little impact on the medical outcomes of patients.,Divergent,Divergent
Classifying endometriosis as a disability will lead to positive outcomes in relation to healthcare and social welfare.,"Classifying this condition as a disability could disadvantage women, particularly in the workplace.",Divergent,Divergent
Classifying endometriosis as a disability could lead to broader public awareness of the condition.,Being classified as a disability does not necessarily increase awareness of a disease condition.,Divergent,Divergent
Greater public visibility and awareness could help tackle social stigmas associated with the condition.,Increased awareness could also expose people with the disease to the additional misconceptions and stereotypes that are associated with disabilities.,Divergent,Divergent
"There is an existing public effort to increase awareness of disabilities, from which endometriosis would likely benefit if classified as a disability.",Being classified as a disability does not necessarily increase awareness of a disease condition.,Divergent,Divergent
Classifying endometriosis as a disability could improve access to disability benefits for those who are unable to work due to the condition.,Classifying endometriosis as a disability could increase pressure on social welfare systems.,Divergent,Divergent
Classifying endometriosis as a disability could improve access to disability benefits for those who are unable to work due to the condition.,The nature of endometriosis would make it difficult for patients to access disability benefits.,Divergent,Divergent
"In both the US and the UK, those unable to work due to disabilities are eligible for social welfare payments.",The social welfare system in the UK has failed to improve the economic conditions of those who are reliant on disability benefits.,Divergent,Divergent
The UK government has enacted policies aimed at mitigating the effects of the 'cost of living crisis' on disabled people.,The social welfare system in the UK has failed to improve the economic conditions of those who are reliant on disability benefits.,Divergent,Divergent
People who have endometriosis would have access to job protection because of anti-discrimination rights.,The job protection laws would be ineffective if people with endometriosis are never hired or are fired for other supposed reasons.,Divergent,Divergent
Medication and surgery can help manage the symptoms of endometriosis.,Medicines used to manage endometriosis have negative side effects.,Not Divergent,Not Divergent
Medication and surgery can help manage the symptoms of endometriosis.,The tissues removed during surgeries can just grow back.,Not Divergent,Not Divergent
Hysterectomy can help manage the symptoms of endometriosis.,Hysterectomy is only used as a final resort to manage endometriosis.,Not Divergent,Not Divergent
Hysterectomy can help manage the symptoms of endometriosis.,Hysterectomy is not an option for people hoping to get pregnant.,Not Divergent,Not Divergent
"Failed government policy should be held responsible for increased pressure on the welfare system, not those who suffer from chronic illness/disability.",Classifying endometriosis as a disability could increase pressure on social welfare systems.,Divergent,Divergent
"If endometriosis is classified as a disability, there would be special considerations for the uniqueness of the condition.",The nature of endometriosis would make it difficult for patients to access disability benefits.,Not Divergent,Not Divergent
Government programmes such as Medicare and Medicaid in the United States helps to offset the cost of privatised healthcare for those with disabilities.,Classifying it as a disability will have relatively little impact on the medical outcomes of patients.,Divergent,Divergent
The US Social Security Administration is not the best authority to define disability.,"To qualify as a disability, according to the US Social Security Administration, a condition must satisfy certain fixed criteria which do not apply to endometriosis.",Not Divergent,Not Divergent
Definitions of disability can be arbitrary and in need of constant reevaluation.,Endometriosis does not qualify to be a disability.,Divergent,Divergent
"Not all countries, regions and states have effective universal state-run health insurance schemes.",Endometriosis patients are usually covered by health insurance which take away or reduce their high healthcare costs.,Divergent,Divergent
"For chronic diseases such as endometriosis, health insurance schemes rarely cover all or most of the associated healthcare costs.",Endometriosis patients are usually covered by health insurance which take away or reduce their high healthcare costs.,Divergent,Divergent
Classifying a condition as a disability creates a uniform mechanism under which they may receive all forms of care and support necessary for handling their condition.,Conditions do not need to be classified as disabilities to merit support.,Divergent,Divergent
Classifying endometriosis as a disability legally recognises and validates the experiences of women who are debilitated by the condition.,Endometriosis does not need to be classified as a disability.,Divergent,Divergent
People with Endometriosis are locked out of critical opportunities in life because of their condition.,Endometriosis does not need to be classified as a disability.,Divergent,Divergent
There's a lack of political consensus on the strategy required for healthcare reform in the U.S.,There is a broad agreement on the flaws of the current healthcare system; now is the time to implement large-scale reform.,Divergent,Divergent
Allowing the US healthcare system to break down completely will cause intense and unnecessary suffering in the short term.,"Bandaid fixes will only prolong the suffering. We must let the already fractured system break, then use that as an opportunity to build true universal coverage.",Divergent,Divergent
It's improbable that this system will collapse as long as private insurance and healthcare providers continue to profit from it.,"Bandaid fixes will only prolong the suffering. We must let the already fractured system break, then use that as an opportunity to build true universal coverage.",Divergent,Divergent
