text1,text2,ZS response,final_val
"Today, some people are born beautiful, intelligent, and healthy, while others are not and have to struggle with that throughout their lives. With genetic enhancements, this unfairness is cured.",Our differences are what make us unique. Where some see weakness others find strength. By forcing everyone through a single mold we will lose our individuality.,Divergent,Divergent
"Genetic enhancements make everyone a good mate, genetically speaking, for procreation. This will mitigate mate selection bias.","While people may value traits determined by genetics, exceedingly few people choose their life partner on the basis of genetics itself.",Divergent,Divergent
"Genetic enhancements make everyone a good mate, genetically speaking, for procreation. This will mitigate mate selection bias.","If the safety of any portion of the process is questioned, then those who have not been modified can potentially become higher-value mates.",Divergent,Divergent
Beauty is an important factor for economic success. Genetic enhancements that equalize physical attractiveness mitigate this economic bias.,"Depending on future technology, humans may have access to artificial bodies. The most functional and utilitarian bodies will provide more economic success, and an obligation to be otherwise would hinder it.",Divergent,Divergent
Beauty is an important factor for economic success. Genetic enhancements that equalize physical attractiveness mitigate this economic bias.,Defining an obligatory standard of beauty is immoral. Being moral is an obligation which outweighs such a standard.,Divergent,Divergent
More attractive people are treated preferentially in job placements.,"In the future, the idea of human work being obligatory might be obsolete. Obligations attached to the work system will change respective to the obligation of having a job at all.",Divergent,Divergent
Those with high physical attractiveness have higher incomes.,Physical attraction will lose it's meaning the more easily it is obtained. Genetic engineering will balance out the income disparity as people disregard looks more than before.,Divergent,Divergent
"Most people are not billionaires. Class mobility, particularly for average income earners, is more likely to derive from intelligence rather than massive inheritances or cronyism.","It has been estimated that half of the world's billionaires' wealth is based not on meritocratic forces but on inheritance and/or cronyism (Oxfam, p. 3).",Divergent,Divergent
Tall people are still free to chose what they do with their lives.,"Genetic enhancements will affect life paths and plans of the child by favoring certain traits, such as making a person very tall.",Divergent,Divergent
Traits such as higher intelligence and higher athleticism come without a downside. They give children thus better abilities to discover their own skills and a wider range of skills to discover.,Tailoring a person's genetic makeup to achieve a particular goal (such as intelligence or athleticism) reduces the ability of a person to discover and explore their own goals.,Divergent,Divergent
Traits such as higher intelligence and higher athleticism come without a downside. They give children thus better abilities to discover their own skills and a wider range of skills to discover.,These traits aren't necessarily without negative consequences.,Divergent,Divergent
"In many cases this effect could be driven by relative differences in intelligence, not because of high intelligence itself. If everyone is of high intelligence there is no special pressure for individuals to succeed or act as leaders.","High intelligence can lead to social isolation, loneliness and anxiety.",Divergent,Divergent
"If the barrier deafness poses to normal life is so large that a deaf parent has difficulty relating to their child, than it will impose harms on the life of the child.",This allows the deaf to better relate to their children.,Divergent,Divergent
These parents are not necessarily in a good position to assess the aspects of life that their condition restricts them from accessing or enjoying. It is problematic for them to then have the power to deny those same aspects to their children.,This would allow parents who are deaf or autistic to ensure that their children are also deaf or autistic.,Divergent,Divergent
"This is reverse ableism. If parents with a disability want to be treated equally, then it is hypocrisy for them to value a disabled child more highly than an abled one.",This would allow parents who are deaf or autistic to ensure that their children are also deaf or autistic.,Not Divergent,Not Divergent
"Even without parents' meddling, the genome of a child is a random processes, and thus not autonomous.",Genetic engineering gives parents a degree of control that reduces the autonomy of their children.,Not Divergent,Not Divergent
"Even without parents' meddling, the genome of a child is a random processes, and thus not autonomous.",The arbitrariness of a default outcome does not give another person the right to impose their will on someone else's body and/or life.,Divergent,Divergent
"Even without parents' meddling, the genome of a child is a random processes, and thus not autonomous.",When genetic mixing is random there is an inherent element of chance and variation to a child that means they need to be understood on their own terms.,Not Divergent,Not Divergent
"Children will still need to be ""understood on their own terms"" as no two people live under the same exact conditions their entire lives.",When genetic mixing is random there is an inherent element of chance and variation to a child that means they need to be understood on their own terms.,Not Divergent,Not Divergent
"As children are their parents offspring, parents should have the freedom to choose how they want their children enhanced.",Genetic engineering gives parents a degree of control that reduces the autonomy of their children.,Divergent,Divergent
"As children are their parents offspring, parents should have the freedom to choose how they want their children enhanced.","A person should have the right to decide whether or not to accept their own genetic modification, not have their parents choose for them.",Divergent,Divergent
"Genetic modification of children allows parents to create matching organs, cells, or tissue that can be donated to the parents later in life, should they need them.",It is immoral to consider children as mere source of organs.,Divergent,Divergent
"Genetic modification of children allows parents to create matching organs, cells, or tissue that can be donated to the parents later in life, should they need them.","This would risk parents bringing otherwise unwanted children into the world, risking abuse or neglect.",Divergent,Divergent
"Genetic modification of children allows parents to create matching organs, cells, or tissue that can be donated to the parents later in life, should they need them.","As it is unlikely that both parents can profit from the genetic modification, they will be in a conflict over whom the child with be matched to.",Divergent,Divergent
"This could reduce the need for anonymous live donations if parents could guarantee that their child would be a match, thus saving innumerable lives.","Since transplantation is expensive, this would mostly benefit rich people, meaning that wealthy people would - on the whole - live longer.",Divergent,Divergent
Organ harvesting is a major problem in China and could become a problem elsewhere. Allowing genetic modifications to children would reduce the need for this practice.,"This could just as easily be used to genetically engineer children to be a match to wealthy potential recipients, for a fee, potentially increasing the amount of organ harvesting in the world.",Divergent,Divergent
Organ harvesting is a major problem in China and could become a problem elsewhere. Allowing genetic modifications to children would reduce the need for this practice.,"There are many other, more ethical, ways to solve this problem, like opt-out organ donor lists.",Divergent,Divergent
Benefiting only a segment of society is better than benefiting no one at all.,"Since transplantation is expensive, this would mostly benefit rich people, meaning that wealthy people would - on the whole - live longer.",Divergent,Divergent
Benefiting only a segment of society is better than benefiting no one at all.,This is not the case if the disproportionate effect entrenches other social problems.,Divergent,Divergent
"Given that the children still have to consent to the donation, this does not infringe upon consent or bodily autonomy.","It is questionable whether the consent of a prospective donor can be truly voluntary when there is a close emotional relation with the prospective recipient, and when a rejection could harm this relationship (Childress et al, p. 272).",Divergent,Divergent
"Given that the children still have to consent to the donation, this does not infringe upon consent or bodily autonomy.","For children's organs to match parents' organs, they require matching blood types. Different blood types are assumed to have different effects on various bodily functions. Forcing a specific blood type on children can therefore force physical and mental constraints on them, harming their autonomy.",Divergent,Divergent
"Using this calculation, nothing important can ever be voluntary. Every important decision has consequences on those around us. Some people want to help their family members, and choose to do so out of a sense of attachment and love.","It is questionable whether the consent of a prospective donor can be truly voluntary when there is a close emotional relation with the prospective recipient, and when a rejection could harm this relationship (Childress et al, p. 272).",Not Divergent,Not Divergent
"If parents preemptively ensure that their children are donor matches, this means that children who wish to help their parents will not be prevented from doing so.",Children who then did not consent to the relevant donation could face rejection or coercion from their parents.,Divergent,Divergent
"Historically, children have been seen as a means of old-age support for ailing parents, and this was acceptable to society.",It is immoral to consider children as mere source of organs.,Divergent,Divergent
"They could have two, or more, children to resolve this dispute.","As it is unlikely that both parents can profit from the genetic modification, they will be in a conflict over whom the child with be matched to.",Divergent,Divergent
In most cases only one parent will require a 'donor baby' because most people do not have conditions that require organ transplants.,"As it is unlikely that both parents can profit from the genetic modification, they will be in a conflict over whom the child with be matched to.",Divergent,Divergent
"Children are already raised in accordance with the ambitions and desires of the parents in terms of what activities the child is exposed to, allowed to participate in, and how the child is raised.",This does not mean that this is an approach that should be expanded to further types of control.,Not Divergent,Not Divergent
"Timely medical benefits, which are controlled by parents, should not be delayed until children are of legal age to make medical decisions.",This does not mean that this is an approach that should be expanded to further types of control.,Not Divergent,Not Divergent
Widespread genetic modification is only possible in an embryo.,"A person should have the right to decide whether or not to accept their own genetic modification, not have their parents choose for them.",Divergent,Divergent
"People still choose to have children that have been identified as having a disability, even when an abortion or adoption is available.",This entrenches the idea that it would be better not to live than to live with these disabilities.,Divergent,Divergent
"People still choose to have children that have been identified as having a disability, even when an abortion or adoption is available.","At present people choose not to terminate a foetus with a disability because they believe termination is wrong. When people can design their child's genes prior to fertilisation, they can ensure that no foetus will have a disability and thus they don't need to make a such a fraught choice.",Divergent,Divergent
"People still choose to have children that have been identified as having a disability, even when an abortion or adoption is available.","Even if a rare handful of parents continue to have children with disabilities, this is hardly likely to be enough to counteract the social norm entrenched by a standard of genetically engineering away those conditions.",Divergent,Divergent
The genetic makeup of job applicants would likely become something that employers are not allowed to ask for from applicants.,It is possible that employers would see this as a reason to consider genetic predisposition in choosing employees.,Divergent,Divergent
The genetic makeup of job applicants would likely become something that employers are not allowed to ask for from applicants.,Politicians are susceptible to pressure from lobbyists which can make them tolerate this kind of discrimination in the workplace.,Divergent,Divergent
"In the long-term this may be a good thing, as once people are able to opt-in or opt-out of characteristics that are discriminated against then many of the reasons for discrimination become less justified.",Bias in society affords structural advantages to groups like white men. Parents who want the best for their children may use genetic enhancement to select for a gender and physical features that minimise the chance that their child will face discrimination.,Not Divergent,Not Divergent
"More people could become white men in this scenario, negating any incremental advantage of a particular group.",Bias in society affords structural advantages to groups like white men. Parents who want the best for their children may use genetic enhancement to select for a gender and physical features that minimise the chance that their child will face discrimination.,Divergent,Divergent
"More people could become white men in this scenario, negating any incremental advantage of a particular group.",It is unclear why the literal white-washing of the world is actually a good thing. This is the systematic destruction of other cultures.,Divergent,Divergent
"Parenting a child with disabilities is really hard. Some people do not want to or cannot handle that responsibility. We should not force it on them, nor should we subject the child to it.",Parents will use genetic engineering to eradicate conditions that society see as atypical or undignified. This reinforces the belief that only able babies are worth having.,Divergent,Divergent
"Parenting a child with disabilities is really hard. Some people do not want to or cannot handle that responsibility. We should not force it on them, nor should we subject the child to it.","One study of parents with autistic children concluded that many of them saw themselves grow in the face of the new challenges and their lives improve (Altiere/von Kluge, p. 150).",Divergent,Divergent
Those who do not want to handle that responsibility are unlikely to be good at it if required to do so.,"While parents frequently struggle with the idea of raising a child with special needs, most rise to the challenge as they learn and acquire skills and support networks.",Divergent,Divergent
"The same study also outlines the intense stress and hardship these families experience, even if some elements of raising a disabled child are positive.","One study of parents with autistic children concluded that many of them saw themselves grow in the face of the new challenges and their lives improve (Altiere/von Kluge, p. 150).",Not Divergent,Not Divergent
Gene therapies will plausibly not be intended to identify and abort but to identify and treat. This is no different than preventative medicine.,Parents will use genetic engineering to eradicate conditions that society see as atypical or undignified. This reinforces the belief that only able babies are worth having.,Divergent,Divergent
When racial attributes can be freely chosen and mixed they are no longer reliable markers of ethnic background and it makes little sense to stereotype people because of how they look.,"This strengthens the notion that some people are genetically superior to others, which can easily be coopted by racists.",Divergent,Divergent
When racial attributes can be freely chosen and mixed they are no longer reliable markers of ethnic background and it makes little sense to stereotype people because of how they look.,There is already a great deal of stigma against people who falsely claim to be of a certain race. Parents attempting to change the race of their baby will face social censure along similar lines.,Not Divergent,Not Divergent
When racial attributes can be freely chosen and mixed they are no longer reliable markers of ethnic background and it makes little sense to stereotype people because of how they look.,"If the practice of parents altering their babies' apparent race to avoid discrimination and improve their chances of success becomes widespread, this will threaten the existence of marginalized ethnic groups.",Divergent,Divergent
When racial attributes can be freely chosen and mixed they are no longer reliable markers of ethnic background and it makes little sense to stereotype people because of how they look.,"It already makes little sense to stereotype people based on their appearances, and yet, many do it anyway.",Not Divergent,Not Divergent
"Marginalized ethnic communities are not defined by their physical characteristics but instead by shared cultural values, familial ties, and shared histories.","If the practice of parents altering their babies' apparent race to avoid discrimination and improve their chances of success becomes widespread, this will threaten the existence of marginalized ethnic groups.",Divergent,Divergent
"Once it becomes impossible to identify people based on their skin color, the grounds for discrimination for those people will disappear.","It already makes little sense to stereotype people based on their appearances, and yet, many do it anyway.",Not Divergent,Not Divergent
"Genetic enhancement cannot be considered eugenics, as it lacks its discriminatory aspects and solely focuses on eliminating harmful traits or improving existing ones.","This strengthens the notion that some people are genetically superior to others, which can easily be coopted by racists.",Divergent,Divergent
"Genetic enhancement cannot be considered eugenics, as it lacks its discriminatory aspects and solely focuses on eliminating harmful traits or improving existing ones.","Human genetic enhancement labels some as genetically unfit, such as those who suffer from genetic diseases.",Divergent,Divergent
"We do not need to be worried about eugenics becoming more acceptable, as there is no major ideological orientation that supports such a mindset.","Genetic modifications open the door for eugenics and, thereby, for beliefs and practices aimed at eliminating undesirable traits.",Divergent,Divergent
"We do not need to be worried about eugenics becoming more acceptable, as there is no major ideological orientation that supports such a mindset.",There is no reason why this ideology cannot grow again. Recent world events have seen a number of extreme political ideologies take over countries.,Divergent,Divergent
"We do not need to be worried about eugenics becoming more acceptable, as there is no major ideological orientation that supports such a mindset.","Genetic research on particular Jewish genes could be understood as precursor to eugenics research and indicates how genetic enhancement might open the door for eugenics (Sand, p. 272).",Divergent,Divergent
Eugenics was scientific racism; it cannot become relevant again as a scientific movement because its ideas (such as a genetic link between race and intelligence) have been disproven.,"A lack of scientific evidence will not necessarily stop racist norms, actions or beliefs from taking hold.",Not Divergent,Not Divergent
The Council of Europe’s convention on human rights and biomedicine states that tampering with the gene pool is a crime against “human dignity.”,"The CoE also objects to use of Genetically Modified Organisms in food, a very valuable and generally safe scientific advancement. The CoE has been criticized by the scientific community for its position on genetic modifications.",Divergent,Divergent
"The negative reputation of eugenics stems from measures such as forced abortions, marriage restrictions, and genocide. Yet eugenics can also be voluntary and target life that is not yet existent instead of living human beings.","Genetic modifications open the door for eugenics and, thereby, for beliefs and practices aimed at eliminating undesirable traits.",Not Divergent,Not Divergent
"The negative reputation of eugenics stems from measures such as forced abortions, marriage restrictions, and genocide. Yet eugenics can also be voluntary and target life that is not yet existent instead of living human beings.","Even if parents voluntarily participate in the process of genetic enhancement, the outcome is forced upon the affected children as they can neither consent nor dissent. In this sense, genetic enhancement remains a forceful process.",Divergent,Divergent
"The negative reputation of eugenics stems from measures such as forced abortions, marriage restrictions, and genocide. Yet eugenics can also be voluntary and target life that is not yet existent instead of living human beings.","One needs to consider the relative likelihood of each outcome. History shows us that regardless of whether or not eugenics can be used for good, it is traditionally implemented to harm a certain group.",Divergent,Divergent
The child in question does not even exist yet. Talking about the consent of a non-existent being is irrelevant.,"Even if parents voluntarily participate in the process of genetic enhancement, the outcome is forced upon the affected children as they can neither consent nor dissent. In this sense, genetic enhancement remains a forceful process.",Divergent,Divergent
Having a genetic disposition to be talented does not mean that one will necessarily use that talent.,"Genetic modification prevents that person who has been modified from making free choices related to the modified trait. The modified genes influence the child's future development, such as giving the person a talent for music or sport.",Divergent,Divergent
It is unlikely that differing cultures will have the same standard as one another.,Genetic engineering will remove individuality and thus make life worse for the child in question because they will just be like everyone else.,Divergent,Divergent
Nothing about human dignity inherently implies a mandate to maintain flaws like genetic diseases.,Genetic enhancement violates human dignity.,Divergent,Divergent
Nothing about human dignity inherently implies a mandate to maintain flaws like genetic diseases.,"It does imply an importance of being valued as unique individuals, rather than as engineered and predicted outcomes.",Not Divergent,Not Divergent
Nothing about human dignity inherently implies a mandate to maintain flaws like genetic diseases.,A feeling of self-respect and self-worth is an integral part of human dignity. The existence of genetic enhancements will make non-enhanced people feel like second class citizens and thereby harm their dignity.,Divergent,Divergent
Being crippled by a preventable genetic disease is the ultimate loss of dignity.,"Many genetic 'flaws', if not severe, become important parts of one's identity that help define their character and add diversity to the human experience, such as differences in height or eyesight.",Divergent,Divergent
"Discrimination based on genetic differences, such as prejudices against those born with genetic diseases, represents a worse violation of human dignity than does the genetic enhancement of humans.",This is a red herring. The fact that there are worse violations of human dignity says nothing about whether or not genetic enhancements also violate human dignity.,Divergent,Divergent
Over time people with disabilities will disappear and so will their experiences of discrimination.,"For some such disabilities (e.g. Down's Syndrome), this would require 100% uptake of such screening and enhancements. This is unlikely.",Divergent,Divergent
Over time people with disabilities will disappear and so will their experiences of discrimination.,Those people's experiences in the meantime still matter.,Divergent,Divergent
Over time people with disabilities will disappear and so will their experiences of discrimination.,The disappearance of disabled people and/or people with disabilities is not a good thing.,Divergent,Divergent
Some vaccinations reach well over 90% coverage on a global level already. Countries with comparably well-developed healthcare infrastructure like the US should be able to achieve higher rates.,"For some such disabilities (e.g. Down's Syndrome), this would require 100% uptake of such screening and enhancements. This is unlikely.",Divergent,Divergent
Some vaccinations reach well over 90% coverage on a global level already. Countries with comparably well-developed healthcare infrastructure like the US should be able to achieve higher rates.,Vaccinations are significantly cheaper and easier to implement than genetic screenings. The comparison is therefore unreliable.,Divergent,Divergent
"Disabilities make the lives of those impacted harder, hence making fewer people have disabilities is a better thing.",The disappearance of disabled people and/or people with disabilities is not a good thing.,Divergent,Divergent
The future of human well-being is much more important than one or two generations not feeling as capable as their children.,A feeling of self-respect and self-worth is an integral part of human dignity. The existence of genetic enhancements will make non-enhanced people feel like second class citizens and thereby harm their dignity.,Divergent,Divergent
"That is how most people already feel today, so nothing will change.",A feeling of self-respect and self-worth is an integral part of human dignity. The existence of genetic enhancements will make non-enhanced people feel like second class citizens and thereby harm their dignity.,Divergent,Divergent
"That is how most people already feel today, so nothing will change.","An existing sense of inequality does not mean that people cannot feel more unequal, or that more people cannot feel unequal.",Divergent,Divergent
"Disallowing modification would harm human dignity more, as that would be an arbitrary limitation to our potential.",Genetic enhancement violates human dignity.,Divergent,Divergent
"Disallowing modification would harm human dignity more, as that would be an arbitrary limitation to our potential.","Overspecialized adaptations, such as those likely to occur without the experimental lab of generations, can lead to fragile genomes that are not adaptable when conditions change or are unable to account for long term effects.",Divergent,Divergent
"According to Kant, autonomy is ""the basis of the dignity of human and of every rational nature"". Genetic enhancements can increase an individual's capacity for autonomy and work thus not in opposition but rather in support of human dignity.","Kant's conception of autonomy is one of empowerment - and thus of the ""capacity to control the situation"". Children are clearly not given the chance to control their own situation if their parents decide about something as fundamental as their genetic setup (Brownsword, p. 26f., 30).",Divergent,Divergent
"If genetic enhancement enables an individual to live an autonomous life by protecting them from debilitating conditions, then this supports human dignity.","While it may be true that in some cases, genetic enhancements make a child more autonomous with respect to aspects of their environment, this is compatible with the claim that it also makes a child less autonomous with respect to their parents.",Not Divergent,Not Divergent
"Children have no autonomy over their genetics in the first place. We can not consult a preexistent person on their preferences, but in this hypothetical we can offer the parents more autonomy in which traits they pass (and newly impart) on to their children.","While it may be true that in some cases, genetic enhancements make a child more autonomous with respect to aspects of their environment, this is compatible with the claim that it also makes a child less autonomous with respect to their parents.",Not Divergent,Not Divergent
Society would lack many great personalities if they were not the product of their parents' ambitions.,"Aiming for greatness should be a decision made by those affected. In this case, it is the children, not their parents.",Divergent,Divergent
"The decision to genetically enhance your child does not force them to aim for greatness, but merely equips them with the opportunity. As this cannot be done later in life, parents need to be the ones to make this decision.","Aiming for greatness should be a decision made by those affected. In this case, it is the children, not their parents.",Divergent,Divergent
"We do not let kids choose where they live, where they go to school, etc. We give parents rights over their children because the children, generally, are not able to make fully rational and informed decisions, and we assume that parents will act in the best interests of their children.","Kant's conception of autonomy is one of empowerment - and thus of the ""capacity to control the situation"". Children are clearly not given the chance to control their own situation if their parents decide about something as fundamental as their genetic setup (Brownsword, p. 26f., 30).",Divergent,Divergent
"We do not let kids choose where they live, where they go to school, etc. We give parents rights over their children because the children, generally, are not able to make fully rational and informed decisions, and we assume that parents will act in the best interests of their children.","The examples given here affect children during their childhood; afterwards they are free to decide where to live, where to go to school, etc. Genetics, on the other hand, affect human beings for all of their lives.",Divergent,Divergent
"Childhood circumstances can have lifelong effects, e.g. from bullying or class size.","The examples given here affect children during their childhood; afterwards they are free to decide where to live, where to go to school, etc. Genetics, on the other hand, affect human beings for all of their lives.",Divergent,Divergent
There is inherent value in pushing human beings to the limit of the body's capabilities and seeing what is possible. This applies to intelligence as well as athletics.,High intelligence and athleticism can have negative consequences for individuals.,Divergent,Divergent
There is inherent value in pushing human beings to the limit of the body's capabilities and seeing what is possible. This applies to intelligence as well as athletics.,There is little reason to assume that increased intelligence and athleticism of individuals necessarily improves the human condition as this also requires the willingness to use these traits in the service of the common good.,Divergent,Divergent
This would make sports much more fun to watch.,"Or, as outcomes became more determined by genetics - and more predictable - sports would lose the element of suspense that is crucial to them being engaging.",Divergent,Divergent
This would make sports much more fun to watch.,"Only people with genetic enhancements will be able to reach the highest professional levels, removing an opportunity and dream for low-income kids.",Divergent,Divergent
This would make sports much more fun to watch.,It is not clear why the entertainment industry should be a key consideration in how we shape the entire nature of humanity and society.,Divergent,Divergent
"Genetic enhancements would strengthen underdog narratives in sports. For example, if a team of poor, unenhanced players defeats a team of enhanced, rich players, the story is even more powerful.","Increased equality of athletes would eliminate much of the inspiration that comes from sporting underdog stories, at least in professional sports - of hard work paying off in impressive results.",Divergent,Divergent
"Genetic enhancements would strengthen underdog narratives in sports. For example, if a team of poor, unenhanced players defeats a team of enhanced, rich players, the story is even more powerful.",Real-life occurrences of poor competitors beating rich would become increasingly rare as genetic enhancements improve.,Divergent,Divergent
"If everyone is roughly at the same physical level, then hard work becomes the only determining factor, increasing the unpredictability, suspense, and intrigue, and thus the excitement of sports.",This assumes an equality of enhancement that may not be the case.,Divergent,Divergent
"If everyone is roughly at the same physical level, then hard work becomes the only determining factor, increasing the unpredictability, suspense, and intrigue, and thus the excitement of sports.",Athletes' physiques will also be determined by the skill and resources of the geneticists working on their behalf.,Divergent,Divergent
"It is entirely possible that this is driven predominantly by a sense that your capacities should make you more successful than others without those capacities. In a world where everyone is enhanced, this will be alleviated.","Oustanding capabilities can lead to a sense of burden in individuals, and to feelings of failure and inadequacy in the face of high expectations.",Not Divergent,Not Divergent
"Though it can be a burden, these strong individuals and independent thinkers can move the bar higher and push for progress in society, even when they stand alone.",High intelligence and athleticism can have negative consequences for individuals.,Divergent,Divergent
It has been argued by researchers that intelligence correlates with altruistic behavior.,There is little reason to assume that increased intelligence and athleticism of individuals necessarily improves the human condition as this also requires the willingness to use these traits in the service of the common good.,Divergent,Divergent
"While that is true, the most likely use case for enhancement is about removing diseases or enhancing already present traits like intelligence, not adding genetic specializations.","Overspecialized adaptations, such as those likely to occur without the experimental lab of generations, can lead to fragile genomes that are not adaptable when conditions change or are unable to account for long term effects.",Not Divergent,Not Divergent
It is immoral to knowingly allow a child to potentially contract a genetic disease if there are ways to prevent it.,Genetic enhancement violates human dignity.,Divergent,Divergent
It is immoral to knowingly allow a child to potentially contract a genetic disease if there are ways to prevent it.,DNA should be passed on without human tampering.,Divergent,Divergent
Religious beliefs should not guide scientific research.,Many religions believe that humans were directly created by God and that animals are lesser beings. To mix the two is seen as an affront to God's will.,Divergent,Divergent
This could be avoided by passing laws that prohibit mixing genes from other species with humans.,Genetic enhancements can draw from genes found in other species. Mixing human and non-human DNA undermines the integrity of humanity when considered as a species.,Divergent,Divergent
"Species naturally cannot share DNA — the definition of a species is that it cannot reproduce with other species. Allowing DNA to mix between species is, almost by definition, impossible.",Genetic enhancements can draw from genes found in other species. Mixing human and non-human DNA undermines the integrity of humanity when considered as a species.,Divergent,Divergent
"Species naturally cannot share DNA — the definition of a species is that it cannot reproduce with other species. Allowing DNA to mix between species is, almost by definition, impossible.","Mixing the DNA of species is common in genetic engineering, and has been done to primates, which have a similar genetic makeup to humans. For example, several monkeys were made to glow in the dark using jellyfish DNA.",Divergent,Divergent
These examples refer to possibility studies in labs and with animals. Modifications of the human genome would most likely be more regulated and cautious.,"Mixing the DNA of species is common in genetic engineering, and has been done to primates, which have a similar genetic makeup to humans. For example, several monkeys were made to glow in the dark using jellyfish DNA.",Not Divergent,Not Divergent
These examples refer to possibility studies in labs and with animals. Modifications of the human genome would most likely be more regulated and cautious.,"A human-pig hybrid was created in a lab in order to develop new ways to grow organs for humans in need of transplants. The creation of this chimera has raised ethical questions, but is nevertheless celebrated as a scientific success.",Not Divergent,Not Divergent
"Standard practice, and what was done in this study, is to dispose of the embryos at 28 days development. We remain extremely cautious about genetic modification research involving humans.","A human-pig hybrid was created in a lab in order to develop new ways to grow organs for humans in need of transplants. The creation of this chimera has raised ethical questions, but is nevertheless celebrated as a scientific success.",Divergent,Divergent
"The embryos created in this study were still ultimately pig embryos, simply containing a small number of human cells.","A human-pig hybrid was created in a lab in order to develop new ways to grow organs for humans in need of transplants. The creation of this chimera has raised ethical questions, but is nevertheless celebrated as a scientific success.",Not Divergent,Not Divergent
An individual's desire to pass down their DNA intact does not override an individual's right not to be harmed via their birth.,DNA should be passed on without human tampering.,Divergent,Divergent
"This however would only incentivize quality checks, not the actual disuse of it.",Even these benefits themselves are theoretical and could lead to more harm than good if not executed correctly.,Divergent,Divergent
"Technological benefits have always benefited those who are able to afford it first, eventually however these technologies become more widely spread in the search for more profit.",The actual benefits could become commoditized and only provided to individuals based on class or status.,Divergent,Divergent
"If DIY gene editing becomes ubiquitous and accessible, then it is likely that people would gain open source access to many of these benefits.",The actual benefits could become commoditized and only provided to individuals based on class or status.,Divergent,Divergent
"Even if that were the case, over time cost will come down and it will be affordable for everybody.","The technology is likely to be distributed unfairly along lines of class, race, and status.",Divergent,Divergent
"Most major advancements suffer from the same problem, but are still beneficial.","The technology is likely to be distributed unfairly along lines of class, race, and status.",Not Divergent,Not Divergent
Regulations and restrictions can be put in place to prevent DIY gene technology causing harm.,The use of DIY gene editing may exacerbate inequality in society.,Divergent,Divergent
Regulations and restrictions can be put in place to prevent DIY gene technology causing harm.,There is no consensus on who should be making the laws to regulate gene editing.,Divergent,Divergent
Regulations and restrictions can be put in place to prevent DIY gene technology causing harm.,Biohackers can disregard warnings by competent agencies such as the FDA regarding DIY gene editing.,Divergent,Divergent
Regulations and restrictions can be put in place to prevent DIY gene technology causing harm.,There is no global standard. Different jurisdictions have different regulatory standards regarding gene editing of organisms.,Not Divergent,Not Divergent
"As there is a great concern that this could be used wrongly, there is also a very large incentive to heavily and carefully regulate it.",Just because there is a general consensus that DIY gene editing should be regulated carefully does not mean there is consensus on what that regulation specifically looks like.,Not Divergent,Not Divergent
The damage is likely to be greater if individuals perform similar experiments in risky conditions without oversight.,"Even if it is allowed and regulated, those unscrupulous enough to do it without proper conditions may do it anyway.",Not Divergent,Not Divergent
"There are examples of competent authorities, such as the FDA, which provide oversight and regulation for technologies and products that have complex implications for public health, with both benefits and dangers inherent in them.",There is no consensus on who should be making the laws to regulate gene editing.,Divergent,Divergent
"Modern states have one legislative body, the parliament, who should be making the laws.",There is no consensus on who should be making the laws to regulate gene editing.,Divergent,Divergent
The sale of genetically modified food should be banned.,There is no global standard. Different jurisdictions have different regulatory standards regarding gene editing of organisms.,Divergent,Divergent
The sale of genetically modified food should be banned.,Genetically modified crops can help mitigate world hunger.,Divergent,Divergent
The sale of genetically modified food should be banned.,A universal ban is not the right approach to addressing any potential problems with genetically modified foods.,Divergent,Divergent
Formulation of genetically modified food endangers the lives and health of citizens around the world.,Genetically modified food is often subject to more rigorous safety checks than its non-GM counterparts.,Divergent,Divergent
Formulation of genetically modified food endangers the lives and health of citizens around the world.,"Many of the processes employed in genetic modification have occurred, in nature and in traditional agriculture, for years without any identifiable health risks. As such, it seems unlikely that GMOs pose a greater risk than non-GMOs.",Divergent,Divergent
Use of the herbicide glyphosate has dramatically increased since the introduction of GM glyphosate-tolerant crops. Glyphosate can be linked to many health problems.,"Glyphosate use is not intrinsically linked to GMOs, thus if it is glyphosate and not GM food that has dangerous side effects, it would be far more logical to ban glyphosate than GMOs.",Divergent,Divergent
Use of the herbicide glyphosate has dramatically increased since the introduction of GM glyphosate-tolerant crops. Glyphosate can be linked to many health problems.,Multiple studies linking glyphosate to numerous health risks have been discredited as unsupported by the available scientific evidence.,Divergent,Divergent
"The recent rise in celiac disease correlates with the increased use of glyphosate on wheat crops and the presence of gluten proteins. For those with a genetic predisposition, the glyphosate found on genetically modified foods may exacerbate, or trigger the onset of, celiac disease (p. 160).","While the study referenced above touches on possible mechanisms of causation, it neither proves nor investigates the relationship between these mechanisms and the rise in incidence of celiac disease. For example, the study used glyphosate levels that were thousands of times higher than those present in genetically modified foods, the latter of which are too low to alter gut bacteria (p. 1).",Divergent,Divergent
"Research suggests that glyphosate-based herbicides could be linked to birth defects, cancer, kidney disease, and non-alcoholic fatty liver disease.",Several external organisations have found major flaws (such as the reliance on animal studies) and evidence of unreported non-carcinogenic findings in the IARC's study that may significantly affect the conclusions drawn.,Divergent,Divergent
"Research suggests that glyphosate-based herbicides could be linked to birth defects, cancer, kidney disease, and non-alcoholic fatty liver disease.","In the cited study regarding birth defects, the authors state that the results are preliminary and must be confirmed through additional research (p. 1).",Not Divergent,Not Divergent
